MUNIDESC,SALE_YEAR,SALE_MONTH,sale_count
11TH WARD - PITTSBURGH,2019,4,2
11TH WARD - PITTSBURGH,2019,5,3
11TH WARD - PITTSBURGH,2019,6,3
11TH WARD - PITTSBURGH,2019,7,3
11TH WARD - PITTSBURGH,2019,8,3
11TH WARD - PITTSBURGH,2019,9,1
11TH WARD - PITTSBURGH,2019,10,3
11TH WARD - PITTSBURGH,2019,11,2
11TH WARD - PITTSBURGH,2019,12,2
11TH WARD - PITTSBURGH,2020,1,4
11TH WARD - PITTSBURGH,2020,2,3
11TH WARD - PITTSBURGH,2020,3,2
11TH WARD - PITTSBURGH,2020,4,3
11TH WARD - PITTSBURGH,2020,5,3
11TH WARD - PITTSBURGH,2020,6,7
11TH WARD - PITTSBURGH,2020,7,7
11TH WARD - PITTSBURGH,2020,8,7
11TH WARD - PITTSBURGH,2020,9,6
11TH WARD - PITTSBURGH,2020,10,4
11TH WARD - PITTSBURGH,2020,11,5
11TH WARD - PITTSBURGH,2020,12,6
11TH WARD - PITTSBURGH,2021,1,0
11TH WARD - PITTSBURGH,2021,2,1
11TH WARD - PITTSBURGH,2021,3,1
11TH WARD - PITTSBURGH,2021,4,2
11TH WARD - PITTSBURGH,2021,5,3
11TH WARD - PITTSBURGH,2021,6,6
11TH WARD - PITTSBURGH,2021,7,6
11TH WARD - PITTSBURGH,2021,8,1
11TH WARD - PITTSBURGH,2021,9,7
11TH WARD - PITTSBURGH,2021,10,4
11TH WARD - PITTSBURGH,2021,11,5
11TH WARD - PITTSBURGH,2021,12,7
11TH WARD - PITTSBURGH,2022,1,4
11TH WARD - PITTSBURGH,2022,2,2
11TH WARD - PITTSBURGH,2022,3,4
11TH WARD - PITTSBURGH,2022,4,4
11TH WARD - PITTSBURGH,2022,5,3
11TH WARD - PITTSBURGH,2022,6,8
11TH WARD - PITTSBURGH,2022,7,6
11TH WARD - PITTSBURGH,2022,8,9
11TH WARD - PITTSBURGH,2022,9,2
11TH WARD - PITTSBURGH,2022,10,4
11TH WARD - PITTSBURGH,2022,11,6
11TH WARD - PITTSBURGH,2022,12,4
11TH WARD - PITTSBURGH,2023,1,4
11TH WARD - PITTSBURGH,2023,2,4
11TH WARD - PITTSBURGH,2023,3,4
11TH WARD - PITTSBURGH,2023,4,8
11TH WARD - PITTSBURGH,2023,5,9
11TH WARD - PITTSBURGH,2023,6,10
11TH WARD - PITTSBURGH,2023,7,4
11TH WARD - PITTSBURGH,2023,8,4
11TH WARD - PITTSBURGH,2023,9,5
11TH WARD - PITTSBURGH,2023,10,10
11TH WARD - PITTSBURGH,2023,11,8
11TH WARD - PITTSBURGH,2023,12,3
11TH WARD - PITTSBURGH,2024,1,1
11TH WARD - PITTSBURGH,2024,2,4
11TH WARD - PITTSBURGH,2024,3,4
11TH WARD - PITTSBURGH,2024,4,10
11TH WARD - PITTSBURGH,2024,5,5
11TH WARD - PITTSBURGH,2024,6,6
11TH WARD - PITTSBURGH,2024,7,10
11TH WARD - PITTSBURGH,2024,8,7
11TH WARD - PITTSBURGH,2024,9,5
11TH WARD - PITTSBURGH,2024,10,5
11TH WARD - PITTSBURGH,2024,11,4
11TH WARD - PITTSBURGH,2024,12,3
11TH WARD - PITTSBURGH,2025,1,5
11TH WARD - PITTSBURGH,2025,2,0
11TH WARD - PITTSBURGH,2025,3,7
11TH WARD - PITTSBURGH,2025,4,6
11TH WARD - PITTSBURGH,2025,5,9
11TH WARD - PITTSBURGH,2025,6,0
11TH WARD - PITTSBURGH,2025,7,0
11TH WARD - PITTSBURGH,2025,8,0
11TH WARD - PITTSBURGH,2025,9,0
11TH WARD - PITTSBURGH,2025,10,0
11TH WARD - PITTSBURGH,2025,11,0
11TH WARD - PITTSBURGH,2025,12,0
12TH WARD  - MCKEESPORT,2012,1,0
12TH WARD  - MCKEESPORT,2012,2,0
12TH WARD  - MCKEESPORT,2012,3,0
12TH WARD  - MCKEESPORT,2012,4,2
12TH WARD  - MCKEESPORT,2012,5,4
12TH WARD  - MCKEESPORT,2012,6,2
12TH WARD  - MCKEESPORT,2012,7,2
12TH WARD  - MCKEESPORT,2012,8,2
12TH WARD  - MCKEESPORT,2012,9,3
12TH WARD  - MCKEESPORT,2012,10,0
12TH WARD  - MCKEESPORT,2012,11,0
12TH WARD  - MCKEESPORT,2012,12,0
12TH WARD  - MCKEESPORT,2013,1,1
12TH WARD  - MCKEESPORT,2013,2,0
12TH WARD  - MCKEESPORT,2013,3,0
12TH WARD  - MCKEESPORT,2013,4,1
12TH WARD  - MCKEESPORT,2013,5,1
12TH WARD  - MCKEESPORT,2013,6,2
12TH WARD  - MCKEESPORT,2013,7,1
12TH WARD  - MCKEESPORT,2013,8,1
12TH WARD  - MCKEESPORT,2013,9,0
12TH WARD  - MCKEESPORT,2013,10,2
12TH WARD  - MCKEESPORT,2013,11,2
12TH WARD  - MCKEESPORT,2013,12,2
12TH WARD  - MCKEESPORT,2014,1,0
12TH WARD  - MCKEESPORT,2014,2,0
12TH WARD  - MCKEESPORT,2014,3,0
12TH WARD  - MCKEESPORT,2014,4,0
12TH WARD  - MCKEESPORT,2014,5,0
12TH WARD  - MCKEESPORT,2014,6,0
12TH WARD  - MCKEESPORT,2014,7,0
12TH WARD  - MCKEESPORT,2014,8,0
12TH WARD  - MCKEESPORT,2014,9,1
12TH WARD  - MCKEESPORT,2014,10,0
12TH WARD  - MCKEESPORT,2014,11,1
12TH WARD  - MCKEESPORT,2014,12,0
12TH WARD  - MCKEESPORT,2015,1,0
12TH WARD  - MCKEESPORT,2015,2,0
12TH WARD  - MCKEESPORT,2015,3,1
12TH WARD  - MCKEESPORT,2015,4,0
12TH WARD  - MCKEESPORT,2015,5,0
12TH WARD  - MCKEESPORT,2015,6,0
12TH WARD  - MCKEESPORT,2015,7,0
12TH WARD  - MCKEESPORT,2015,8,0
12TH WARD  - MCKEESPORT,2015,9,0
12TH WARD  - MCKEESPORT,2015,10,0
12TH WARD  - MCKEESPORT,2015,11,0
12TH WARD  - MCKEESPORT,2015,12,1
12TH WARD  - MCKEESPORT,2016,1,0
12TH WARD  - MCKEESPORT,2016,2,0
12TH WARD  - MCKEESPORT,2016,3,0
12TH WARD  - MCKEESPORT,2016,4,0
12TH WARD  - MCKEESPORT,2016,5,0
12TH WARD  - MCKEESPORT,2016,6,1
12TH WARD  - MCKEESPORT,2016,7,1
12TH WARD  - MCKEESPORT,2016,8,1
12TH WARD  - MCKEESPORT,2016,9,3
12TH WARD  - MCKEESPORT,2016,10,0
12TH WARD  - MCKEESPORT,2016,11,0
12TH WARD  - MCKEESPORT,2016,12,0
12TH WARD  - MCKEESPORT,2017,1,0
12TH WARD  - MCKEESPORT,2017,2,0
12TH WARD  - MCKEESPORT,2017,3,0
12TH WARD  - MCKEESPORT,2017,4,2
12TH WARD  - MCKEESPORT,2017,5,1
12TH WARD  - MCKEESPORT,2017,6,3
12TH WARD  - MCKEESPORT,2017,7,0
12TH WARD  - MCKEESPORT,2017,8,0
12TH WARD  - MCKEESPORT,2017,9,0
12TH WARD  - MCKEESPORT,2017,10,0
12TH WARD  - MCKEESPORT,2017,11,0
12TH WARD  - MCKEESPORT,2017,12,0
12TH WARD  - MCKEESPORT,2018,1,0
12TH WARD  - MCKEESPORT,2018,2,1
12TH WARD  - MCKEESPORT,2018,3,2
12TH WARD  - MCKEESPORT,2018,4,1
12TH WARD  - MCKEESPORT,2018,5,1
12TH WARD  - MCKEESPORT,2018,6,0
12TH WARD  - MCKEESPORT,2018,7,2
12TH WARD  - MCKEESPORT,2018,8,1
12TH WARD  - MCKEESPORT,2018,9,0
12TH WARD  - MCKEESPORT,2018,10,0
12TH WARD  - MCKEESPORT,2018,11,1
12TH WARD  - MCKEESPORT,2018,12,1
12TH WARD  - MCKEESPORT,2019,1,0
12TH WARD  - MCKEESPORT,2019,2,0
12TH WARD  - MCKEESPORT,2019,3,0
12TH WARD  - MCKEESPORT,2019,4,1
12TH WARD  - MCKEESPORT,2019,5,1
12TH WARD  - MCKEESPORT,2019,6,0
12TH WARD  - MCKEESPORT,2019,7,0
12TH WARD  - MCKEESPORT,2019,8,0
12TH WARD  - MCKEESPORT,2019,9,1
12TH WARD  - MCKEESPORT,2019,10,1
12TH WARD  - MCKEESPORT,2019,11,2
12TH WARD  - MCKEESPORT,2019,12,0
12TH WARD  - MCKEESPORT,2020,1,0
12TH WARD  - MCKEESPORT,2020,2,1
12TH WARD  - MCKEESPORT,2020,3,0
12TH WARD  - MCKEESPORT,2020,4,0
12TH WARD  - MCKEESPORT,2020,5,1
12TH WARD  - MCKEESPORT,2020,6,0
12TH WARD  - MCKEESPORT,2020,7,1
12TH WARD  - MCKEESPORT,2020,8,0
12TH WARD  - MCKEESPORT,2020,9,1
12TH WARD  - MCKEESPORT,2020,10,2
12TH WARD  - MCKEESPORT,2020,11,0
12TH WARD  - MCKEESPORT,2020,12,0
12TH WARD  - MCKEESPORT,2021,1,0
12TH WARD  - MCKEESPORT,2021,2,1
12TH WARD  - MCKEESPORT,2021,3,0
12TH WARD  - MCKEESPORT,2021,4,1
12TH WARD  - MCKEESPORT,2021,5,0
12TH WARD  - MCKEESPORT,2021,6,1
12TH WARD  - MCKEESPORT,2021,7,0
12TH WARD  - MCKEESPORT,2021,8,0
12TH WARD  - MCKEESPORT,2021,9,1
12TH WARD  - MCKEESPORT,2021,10,0
12TH WARD  - MCKEESPORT,2021,11,0
12TH WARD  - MCKEESPORT,2021,12,1
12TH WARD  - MCKEESPORT,2022,1,2
12TH WARD  - MCKEESPORT,2022,2,2
12TH WARD  - MCKEESPORT,2022,3,3
12TH WARD  - MCKEESPORT,2022,4,1
12TH WARD  - MCKEESPORT,2022,5,1
12TH WARD  - MCKEESPORT,2022,6,2
12TH WARD  - MCKEESPORT,2022,7,1
12TH WARD  - MCKEESPORT,2022,8,1
12TH WARD  - MCKEESPORT,2022,9,1
12TH WARD  - MCKEESPORT,2022,10,2
12TH WARD  - MCKEESPORT,2022,11,1
12TH WARD  - MCKEESPORT,2022,12,0
12TH WARD  - MCKEESPORT,2023,1,0
12TH WARD  - MCKEESPORT,2023,2,1
12TH WARD  - MCKEESPORT,2023,3,3
12TH WARD  - MCKEESPORT,2023,4,1
12TH WARD  - MCKEESPORT,2023,5,1
12TH WARD  - MCKEESPORT,2023,6,0
12TH WARD  - MCKEESPORT,2023,7,3
12TH WARD  - MCKEESPORT,2023,8,1
12TH WARD  - MCKEESPORT,2023,9,1
12TH WARD  - MCKEESPORT,2023,10,1
12TH WARD  - MCKEESPORT,2023,11,0
12TH WARD  - MCKEESPORT,2023,12,2
12TH WARD  - MCKEESPORT,2024,1,1
12TH WARD  - MCKEESPORT,2024,2,0
12TH WARD  - MCKEESPORT,2024,3,0
12TH WARD  - MCKEESPORT,2024,4,2
12TH WARD  - MCKEESPORT,2024,5,1
12TH WARD  - MCKEESPORT,2024,6,0
12TH WARD  - MCKEESPORT,2024,7,0
12TH WARD  - MCKEESPORT,2024,8,2
12TH WARD  - MCKEESPORT,2024,9,0
12TH WARD  - MCKEESPORT,2024,10,0
12TH WARD  - MCKEESPORT,2024,11,1
12TH WARD  - MCKEESPORT,2024,12,0
12TH WARD  - MCKEESPORT,2025,1,0
12TH WARD  - MCKEESPORT,2025,2,1
12TH WARD  - MCKEESPORT,2025,3,0
12TH WARD  - MCKEESPORT,2025,4,0
12TH WARD  - MCKEESPORT,2025,5,1
12TH WARD  - MCKEESPORT,2025,6,0
12TH WARD  - MCKEESPORT,2025,7,0
12TH WARD  - MCKEESPORT,2025,8,0
12TH WARD  - MCKEESPORT,2025,9,0
12TH WARD  - MCKEESPORT,2025,10,0
12TH WARD  - MCKEESPORT,2025,11,0
12TH WARD  - MCKEESPORT,2025,12,0
12TH WARD - PITTSBURGH,2012,1,4
12TH WARD - PITTSBURGH,2012,2,5
12TH WARD - PITTSBURGH,2012,3,1
12TH WARD - PITTSBURGH,2012,4,1
12TH WARD - PITTSBURGH,2012,5,2
12TH WARD - PITTSBURGH,2012,6,0
12TH WARD - PITTSBURGH,2012,7,5
12TH WARD - PITTSBURGH,2012,8,1
12TH WARD - PITTSBURGH,2012,9,0
12TH WARD - PITTSBURGH,2012,10,4
12TH WARD - PITTSBURGH,2012,11,0
12TH WARD - PITTSBURGH,2012,12,0
12TH WARD - PITTSBURGH,2013,1,1
12TH WARD - PITTSBURGH,2013,2,0
12TH WARD - PITTSBURGH,2013,3,0
12TH WARD - PITTSBURGH,2013,4,0
12TH WARD - PITTSBURGH,2013,5,1
12TH WARD - PITTSBURGH,2013,6,1
12TH WARD - PITTSBURGH,2013,7,2
12TH WARD - PITTSBURGH,2013,8,5
12TH WARD - PITTSBURGH,2013,9,0
12TH WARD - PITTSBURGH,2013,10,1
12TH WARD - PITTSBURGH,2013,11,2
12TH WARD - PITTSBURGH,2013,12,2
12TH WARD - PITTSBURGH,2014,1,0
12TH WARD - PITTSBURGH,2014,2,0
12TH WARD - PITTSBURGH,2014,3,0
12TH WARD - PITTSBURGH,2014,4,0
12TH WARD - PITTSBURGH,2014,5,0
12TH WARD - PITTSBURGH,2014,6,0
12TH WARD - PITTSBURGH,2014,7,0
12TH WARD - PITTSBURGH,2014,8,1
12TH WARD - PITTSBURGH,2014,9,0
12TH WARD - PITTSBURGH,2014,10,0
12TH WARD - PITTSBURGH,2014,11,0
12TH WARD - PITTSBURGH,2014,12,0
12TH WARD - PITTSBURGH,2015,1,1
12TH WARD - PITTSBURGH,2015,2,0
12TH WARD - PITTSBURGH,2015,3,0
12TH WARD - PITTSBURGH,2015,4,0
12TH WARD - PITTSBURGH,2015,5,0
12TH WARD - PITTSBURGH,2015,6,0
12TH WARD - PITTSBURGH,2015,7,0
12TH WARD - PITTSBURGH,2015,8,0
12TH WARD - PITTSBURGH,2015,9,0
12TH WARD - PITTSBURGH,2015,10,1
12TH WARD - PITTSBURGH,2015,11,0
12TH WARD - PITTSBURGH,2015,12,0
12TH WARD - PITTSBURGH,2016,1,1
12TH WARD - PITTSBURGH,2016,2,0
12TH WARD - PITTSBURGH,2016,3,0
12TH WARD - PITTSBURGH,2016,4,1
12TH WARD - PITTSBURGH,2016,5,2
12TH WARD - PITTSBURGH,2016,6,0
12TH WARD - PITTSBURGH,2016,7,0
12TH WARD - PITTSBURGH,2016,8,1
12TH WARD - PITTSBURGH,2016,9,0
12TH WARD - PITTSBURGH,2016,10,1
12TH WARD - PITTSBURGH,2016,11,0
12TH WARD - PITTSBURGH,2016,12,0
12TH WARD - PITTSBURGH,2017,1,1
12TH WARD - PITTSBURGH,2017,2,0
12TH WARD - PITTSBURGH,2017,3,1
12TH WARD - PITTSBURGH,2017,4,0
12TH WARD - PITTSBURGH,2017,5,0
12TH WARD - PITTSBURGH,2017,6,0
12TH WARD - PITTSBURGH,2017,7,0
12TH WARD - PITTSBURGH,2017,8,0
12TH WARD - PITTSBURGH,2017,9,0
12TH WARD - PITTSBURGH,2017,10,1
12TH WARD - PITTSBURGH,2017,11,1
12TH WARD - PITTSBURGH,2017,12,1
12TH WARD - PITTSBURGH,2018,1,0
12TH WARD - PITTSBURGH,2018,2,0
12TH WARD - PITTSBURGH,2018,3,0
12TH WARD - PITTSBURGH,2018,4,0
12TH WARD - PITTSBURGH,2018,5,1
12TH WARD - PITTSBURGH,2018,6,2
12TH WARD - PITTSBURGH,2018,7,1
12TH WARD - PITTSBURGH,2018,8,2
12TH WARD - PITTSBURGH,2018,9,0
12TH WARD - PITTSBURGH,2018,10,0
12TH WARD - PITTSBURGH,2018,11,0
12TH WARD - PITTSBURGH,2018,12,0
12TH WARD - PITTSBURGH,2019,1,0
12TH WARD - PITTSBURGH,2019,2,0
12TH WARD - PITTSBURGH,2019,3,0
12TH WARD - PITTSBURGH,2019,4,0
12TH WARD - PITTSBURGH,2019,5,1
12TH WARD - PITTSBURGH,2019,6,0
12TH WARD - PITTSBURGH,2019,7,0
12TH WARD - PITTSBURGH,2019,8,0
12TH WARD - PITTSBURGH,2019,9,1
12TH WARD - PITTSBURGH,2019,10,0
12TH WARD - PITTSBURGH,2019,11,0
12TH WARD - PITTSBURGH,2019,12,0
12TH WARD - PITTSBURGH,2020,1,2
12TH WARD - PITTSBURGH,2020,2,0
12TH WARD - PITTSBURGH,2020,3,1
12TH WARD - PITTSBURGH,2020,4,1
12TH WARD - PITTSBURGH,2020,5,1
12TH WARD - PITTSBURGH,2020,6,0
12TH WARD - PITTSBURGH,2020,7,1
12TH WARD - PITTSBURGH,2020,8,0
12TH WARD - PITTSBURGH,2020,9,1
12TH WARD - PITTSBURGH,2020,10,1
12TH WARD - PITTSBURGH,2020,11,1
12TH WARD - PITTSBURGH,2020,12,0
12TH WARD - PITTSBURGH,2021,1,1
12TH WARD - PITTSBURGH,2021,2,1
12TH WARD - PITTSBURGH,2021,3,1
12TH WARD - PITTSBURGH,2021,4,1
12TH WARD - PITTSBURGH,2021,5,2
12TH WARD - PITTSBURGH,2021,6,2
12TH WARD - PITTSBURGH,2021,7,1
12TH WARD - PITTSBURGH,2021,8,1
12TH WARD - PITTSBURGH,2021,9,2
12TH WARD - PITTSBURGH,2021,10,0
12TH WARD - PITTSBURGH,2021,11,0
12TH WARD - PITTSBURGH,2021,12,1
12TH WARD - PITTSBURGH,2022,1,1
12TH WARD - PITTSBURGH,2022,2,0
12TH WARD - PITTSBURGH,2022,3,2
12TH WARD - PITTSBURGH,2022,4,0
12TH WARD - PITTSBURGH,2022,5,1
12TH WARD - PITTSBURGH,2022,6,2
12TH WARD - PITTSBURGH,2022,7,0
12TH WARD - PITTSBURGH,2022,8,4
12TH WARD - PITTSBURGH,2022,9,1
12TH WARD - PITTSBURGH,2022,10,3
12TH WARD - PITTSBURGH,2022,11,2
12TH WARD - PITTSBURGH,2022,12,0
12TH WARD - PITTSBURGH,2023,1,2
12TH WARD - PITTSBURGH,2023,2,2
12TH WARD - PITTSBURGH,2023,3,0
12TH WARD - PITTSBURGH,2023,4,1
12TH WARD - PITTSBURGH,2023,5,2
12TH WARD - PITTSBURGH,2023,6,1
12TH WARD - PITTSBURGH,2023,7,1
12TH WARD - PITTSBURGH,2023,8,1
12TH WARD - PITTSBURGH,2023,9,0
12TH WARD - PITTSBURGH,2023,10,3
12TH WARD - PITTSBURGH,2023,11,4
12TH WARD - PITTSBURGH,2023,12,0
12TH WARD - PITTSBURGH,2024,1,2
12TH WARD - PITTSBURGH,2024,2,1
12TH WARD - PITTSBURGH,2024,3,0
12TH WARD - PITTSBURGH,2024,4,2
12TH WARD - PITTSBURGH,2024,5,1
12TH WARD - PITTSBURGH,2024,6,2
12TH WARD - PITTSBURGH,2024,7,3
12TH WARD - PITTSBURGH,2024,8,0
12TH WARD - PITTSBURGH,2024,9,1
12TH WARD - PITTSBURGH,2024,10,1
12TH WARD - PITTSBURGH,2024,11,1
12TH WARD - PITTSBURGH,2024,12,1
12TH WARD - PITTSBURGH,2025,1,1
12TH WARD - PITTSBURGH,2025,2,2
12TH WARD - PITTSBURGH,2025,3,0
12TH WARD - PITTSBURGH,2025,4,1
12TH WARD - PITTSBURGH,2025,5,4
12TH WARD - PITTSBURGH,2025,6,0
12TH WARD - PITTSBURGH,2025,7,0
12TH WARD - PITTSBURGH,2025,8,0
12TH WARD - PITTSBURGH,2025,9,0
12TH WARD - PITTSBURGH,2025,10,0
12TH WARD - PITTSBURGH,2025,11,0
12TH WARD - PITTSBURGH,2025,12,0
13TH WARD - PITTSBURGH,2012,1,4
13TH WARD - PITTSBURGH,2012,2,3
13TH WARD - PITTSBURGH,2012,3,1
13TH WARD - PITTSBURGH,2012,4,5
13TH WARD - PITTSBURGH,2012,5,3
13TH WARD - PITTSBURGH,2012,6,2
13TH WARD - PITTSBURGH,2012,7,7
13TH WARD - PITTSBURGH,2012,8,3
13TH WARD - PITTSBURGH,2012,9,4
13TH WARD - PITTSBURGH,2012,10,3
13TH WARD - PITTSBURGH,2012,11,0
13TH WARD - PITTSBURGH,2012,12,0
13TH WARD - PITTSBURGH,2013,1,1
13TH WARD - PITTSBURGH,2013,2,1
13TH WARD - PITTSBURGH,2013,3,0
13TH WARD - PITTSBURGH,2013,4,1
13TH WARD - PITTSBURGH,2013,5,0
13TH WARD - PITTSBURGH,2013,6,3
13TH WARD - PITTSBURGH,2013,7,1
13TH WARD - PITTSBURGH,2013,8,0
13TH WARD - PITTSBURGH,2013,9,0
13TH WARD - PITTSBURGH,2013,10,1
13TH WARD - PITTSBURGH,2013,11,0
13TH WARD - PITTSBURGH,2013,12,3
13TH WARD - PITTSBURGH,2014,1,0
13TH WARD - PITTSBURGH,2014,2,0
13TH WARD - PITTSBURGH,2014,3,0
13TH WARD - PITTSBURGH,2014,4,0
13TH WARD - PITTSBURGH,2014,5,1
13TH WARD - PITTSBURGH,2014,6,0
13TH WARD - PITTSBURGH,2014,7,0
13TH WARD - PITTSBURGH,2014,8,0
13TH WARD - PITTSBURGH,2014,9,0
13TH WARD - PITTSBURGH,2014,10,0
13TH WARD - PITTSBURGH,2014,11,0
13TH WARD - PITTSBURGH,2014,12,0
13TH WARD - PITTSBURGH,2015,1,0
13TH WARD - PITTSBURGH,2015,2,0
13TH WARD - PITTSBURGH,2015,3,0
13TH WARD - PITTSBURGH,2015,4,0
13TH WARD - PITTSBURGH,2015,5,0
13TH WARD - PITTSBURGH,2015,6,0
13TH WARD - PITTSBURGH,2015,7,1
13TH WARD - PITTSBURGH,2015,8,0
13TH WARD - PITTSBURGH,2015,9,0
13TH WARD - PITTSBURGH,2015,10,0
13TH WARD - PITTSBURGH,2015,11,0
13TH WARD - PITTSBURGH,2015,12,0
13TH WARD - PITTSBURGH,2016,1,0
13TH WARD - PITTSBURGH,2016,2,0
13TH WARD - PITTSBURGH,2016,3,1
13TH WARD - PITTSBURGH,2016,4,0
13TH WARD - PITTSBURGH,2016,5,0
13TH WARD - PITTSBURGH,2016,6,0
13TH WARD - PITTSBURGH,2016,7,2
13TH WARD - PITTSBURGH,2016,8,0
13TH WARD - PITTSBURGH,2016,9,1
13TH WARD - PITTSBURGH,2016,10,0
13TH WARD - PITTSBURGH,2016,11,2
13TH WARD - PITTSBURGH,2016,12,1
13TH WARD - PITTSBURGH,2017,1,0
13TH WARD - PITTSBURGH,2017,2,0
13TH WARD - PITTSBURGH,2017,3,1
13TH WARD - PITTSBURGH,2017,4,0
13TH WARD - PITTSBURGH,2017,5,0
13TH WARD - PITTSBURGH,2017,6,0
13TH WARD - PITTSBURGH,2017,7,0
13TH WARD - PITTSBURGH,2017,8,0
13TH WARD - PITTSBURGH,2017,9,0
13TH WARD - PITTSBURGH,2017,10,2
13TH WARD - PITTSBURGH,2017,11,0
13TH WARD - PITTSBURGH,2017,12,1
13TH WARD - PITTSBURGH,2018,1,1
13TH WARD - PITTSBURGH,2018,2,0
13TH WARD - PITTSBURGH,2018,3,0
13TH WARD - PITTSBURGH,2018,4,0
13TH WARD - PITTSBURGH,2018,5,0
13TH WARD - PITTSBURGH,2018,6,1
13TH WARD - PITTSBURGH,2018,7,0
13TH WARD - PITTSBURGH,2018,8,1
13TH WARD - PITTSBURGH,2018,9,1
13TH WARD - PITTSBURGH,2018,10,2
13TH WARD - PITTSBURGH,2018,11,0
13TH WARD - PITTSBURGH,2018,12,0
13TH WARD - PITTSBURGH,2019,1,0
13TH WARD - PITTSBURGH,2019,2,1
13TH WARD - PITTSBURGH,2019,3,0
13TH WARD - PITTSBURGH,2019,4,0
13TH WARD - PITTSBURGH,2019,5,0
13TH WARD - PITTSBURGH,2019,6,1
13TH WARD - PITTSBURGH,2019,7,0
13TH WARD - PITTSBURGH,2019,8,1
13TH WARD - PITTSBURGH,2019,9,2
13TH WARD - PITTSBURGH,2019,10,0
13TH WARD - PITTSBURGH,2019,11,1
13TH WARD - PITTSBURGH,2019,12,2
13TH WARD - PITTSBURGH,2020,1,0
13TH WARD - PITTSBURGH,2020,2,0
13TH WARD - PITTSBURGH,2020,3,1
13TH WARD - PITTSBURGH,2020,4,0
13TH WARD - PITTSBURGH,2020,5,0
13TH WARD - PITTSBURGH,2020,6,0
13TH WARD - PITTSBURGH,2020,7,1
13TH WARD - PITTSBURGH,2020,8,0
13TH WARD - PITTSBURGH,2020,9,0
13TH WARD - PITTSBURGH,2020,10,2
13TH WARD - PITTSBURGH,2020,11,1
13TH WARD - PITTSBURGH,2020,12,1
13TH WARD - PITTSBURGH,2021,1,1
13TH WARD - PITTSBURGH,2021,2,0
13TH WARD - PITTSBURGH,2021,3,0
13TH WARD - PITTSBURGH,2021,4,1
13TH WARD - PITTSBURGH,2021,5,0
13TH WARD - PITTSBURGH,2021,6,3
13TH WARD - PITTSBURGH,2021,7,0
13TH WARD - PITTSBURGH,2021,8,1
13TH WARD - PITTSBURGH,2021,9,0
13TH WARD - PITTSBURGH,2021,10,0
13TH WARD - PITTSBURGH,2021,11,0
13TH WARD - PITTSBURGH,2021,12,1
13TH WARD - PITTSBURGH,2022,1,0
13TH WARD - PITTSBURGH,2022,2,2
13TH WARD - PITTSBURGH,2022,3,2
13TH WARD - PITTSBURGH,2022,4,1
13TH WARD - PITTSBURGH,2022,5,0
13TH WARD - PITTSBURGH,2022,6,1
13TH WARD - PITTSBURGH,2022,7,1
13TH WARD - PITTSBURGH,2022,8,1
13TH WARD - PITTSBURGH,2022,9,3
13TH WARD - PITTSBURGH,2022,10,0
13TH WARD - PITTSBURGH,2022,11,1
13TH WARD - PITTSBURGH,2022,12,0
13TH WARD - PITTSBURGH,2023,1,2
13TH WARD - PITTSBURGH,2023,2,1
13TH WARD - PITTSBURGH,2023,3,2
13TH WARD - PITTSBURGH,2023,4,1
13TH WARD - PITTSBURGH,2023,5,1
13TH WARD - PITTSBURGH,2023,6,2
13TH WARD - PITTSBURGH,2023,7,2
13TH WARD - PITTSBURGH,2023,8,1
13TH WARD - PITTSBURGH,2023,9,1
13TH WARD - PITTSBURGH,2023,10,1
13TH WARD - PITTSBURGH,2023,11,3
13TH WARD - PITTSBURGH,2023,12,2
13TH WARD - PITTSBURGH,2024,1,1
13TH WARD - PITTSBURGH,2024,2,0
13TH WARD - PITTSBURGH,2024,3,2
13TH WARD - PITTSBURGH,2024,4,2
13TH WARD - PITTSBURGH,2024,5,3
13TH WARD - PITTSBURGH,2024,6,2
13TH WARD - PITTSBURGH,2024,7,3
13TH WARD - PITTSBURGH,2024,8,0
13TH WARD - PITTSBURGH,2024,9,0
13TH WARD - PITTSBURGH,2024,10,1
13TH WARD - PITTSBURGH,2024,11,1
13TH WARD - PITTSBURGH,2024,12,0
13TH WARD - PITTSBURGH,2025,1,1
13TH WARD - PITTSBURGH,2025,2,0
13TH WARD - PITTSBURGH,2025,3,0
13TH WARD - PITTSBURGH,2025,4,4
13TH WARD - PITTSBURGH,2025,5,5
13TH WARD - PITTSBURGH,2025,6,0
13TH WARD - PITTSBURGH,2025,7,0
13TH WARD - PITTSBURGH,2025,8,0
13TH WARD - PITTSBURGH,2025,9,0
13TH WARD - PITTSBURGH,2025,10,0
13TH WARD - PITTSBURGH,2025,11,0
13TH WARD - PITTSBURGH,2025,12,0
14TH WARD - PITTSBURGH,2012,1,12
14TH WARD - PITTSBURGH,2012,2,10
14TH WARD - PITTSBURGH,2012,3,14
14TH WARD - PITTSBURGH,2012,4,24
14TH WARD - PITTSBURGH,2012,5,29
14TH WARD - PITTSBURGH,2012,6,40
14TH WARD - PITTSBURGH,2012,7,38
14TH WARD - PITTSBURGH,2012,8,46
14TH WARD - PITTSBURGH,2012,9,21
14TH WARD - PITTSBURGH,2012,10,13
14TH WARD - PITTSBURGH,2012,11,6
14TH WARD - PITTSBURGH,2012,12,4
14TH WARD - PITTSBURGH,2013,1,6
14TH WARD - PITTSBURGH,2013,2,15
14TH WARD - PITTSBURGH,2013,3,15
