USEDESC,MUNIDESC,SALE_YEAR,SALE_MONTH,avg_ppsf,median_ppsf,sale_count
CONDOMINIUM,19TH WARD - PITTSBURGH,2020,4,202.20620979535315,202.20620979535315,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2020,6,279.8536911121904,279.8536911121904,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2020,9,293.3151432469304,293.3151432469304,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2020,10,257.43707093821513,257.43707093821513,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2020,11,227.80735547895267,223.00884955752213,3
CONDOMINIUM,19TH WARD - PITTSBURGH,2020,12,297.72085499639684,297.72085499639684,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2021,4,302.59758214645274,302.59758214645274,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2021,5,285.25915359010935,285.25915359010935,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2021,7,432.76353928299005,432.76353928299005,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2021,9,438.713388284251,438.713388284251,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2021,10,365.2597402597403,365.2597402597403,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2021,11,353.00773480662986,353.00773480662986,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2022,3,308.53692461935776,286.49386084583904,3
CONDOMINIUM,19TH WARD - PITTSBURGH,2022,4,373.3920894575004,301.89732142857144,3
CONDOMINIUM,19TH WARD - PITTSBURGH,2022,5,281.07700518723544,291.23571039738704,3
CONDOMINIUM,19TH WARD - PITTSBURGH,2022,6,325.1536221907329,325.1536221907329,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2022,8,219.3724420190996,219.3724420190996,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2022,12,700.187969924812,700.187969924812,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,1,380.4089396100808,380.4089396100808,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,2,330.150068212824,330.150068212824,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,3,223.88059701492537,223.88059701492537,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,4,361.9569925637869,361.9569925637869,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,5,227.03406540313483,212.23822562979188,3
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,6,253.690036900369,253.690036900369,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,7,455.2572706935123,455.2572706935123,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,8,304.22535211267603,304.22535211267603,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,10,422.0779220779221,422.0779220779221,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2023,11,212.2060470324748,212.2060470324748,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2024,1,367.83226431621944,249.16013437849944,3
CONDOMINIUM,19TH WARD - PITTSBURGH,2024,3,289.7314738578045,289.7314738578045,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2024,4,298.5411708242774,298.5411708242774,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2024,5,506.2433418468547,506.2433418468547,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2024,7,287.62338482427805,287.62338482427805,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2024,8,362.6122354865894,362.6122354865894,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2024,10,231.01433882103024,231.01433882103024,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2024,12,319.78360923675865,319.78360923675865,2
CONDOMINIUM,19TH WARD - PITTSBURGH,2025,2,367.0788253477589,367.0788253477589,1
CONDOMINIUM,19TH WARD - PITTSBURGH,2025,4,357.41885625965995,357.41885625965995,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2012,4,140.14014014014015,140.14014014014015,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2012,8,239.94850465438702,239.94850465438702,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2012,9,326.89912826899126,326.89912826899126,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2012,10,261.51631477927066,261.51631477927066,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2013,2,243.94165495635136,246.73851389676688,3
CONDOMINIUM,1ST WARD  - PITTSBURGH,2013,3,244.1617324404798,244.1617324404798,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2013,8,235.2941176470588,235.2941176470588,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2013,9,272.6570422796948,272.6570422796948,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2013,12,289.6551724137931,289.6551724137931,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2014,6,282.82828282828285,282.82828282828285,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2014,7,294.88415495499214,294.88415495499214,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2014,8,277.77777777777777,277.77777777777777,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2016,3,259.69529085872574,259.69529085872574,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2016,4,299.6197718631179,299.6197718631179,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2016,5,344.3137254901961,344.3137254901961,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2016,6,254.2087542087542,254.2087542087542,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2016,8,344.3557582668187,344.3557582668187,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2016,9,365.5793025871766,365.5793025871766,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2017,2,402.3408924652523,402.3408924652523,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2017,4,256.4102564102564,256.4102564102564,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2017,8,361.3369467028004,361.3369467028004,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2017,9,354.72972972972974,354.72972972972974,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2017,10,212.71271271271272,212.71271271271272,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2018,2,261.09215017064844,261.09215017064844,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2018,5,393.0461073318216,393.0461073318216,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2018,6,376.28278221208666,376.28278221208666,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2018,7,335.7314148681055,335.7314148681055,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2018,12,264.95726495726495,264.95726495726495,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2019,3,243.1740614334471,243.1740614334471,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2019,4,343.70900041027767,343.70900041027767,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2019,6,333.3333333333333,333.3333333333333,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2019,7,350.6749156355456,350.6749156355456,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2019,8,344.2352941176471,344.2352941176471,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2019,11,252.43430034129693,252.43430034129693,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2020,2,480.69738480697384,480.69738480697384,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2020,3,337.2549019607843,337.2549019607843,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2021,3,628.245067497404,628.245067497404,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2021,5,339.87915407854985,339.87915407854985,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2021,7,272.7817745803357,272.7817745803357,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2021,10,386.2068965517241,386.2068965517241,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2021,11,278.46560928088866,278.46560928088866,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2021,12,442.29868482682764,442.29868482682764,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2022,1,232.56411402019478,232.56411402019478,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2022,3,275.7095710301311,275.7095710301311,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2022,5,362.59541984732823,362.59541984732823,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2022,6,246.44471026049973,246.44471026049973,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2022,11,168.35016835016836,168.35016835016836,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2022,12,475.7373929590866,475.7373929590866,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2023,1,205.45545545545545,205.45545545545545,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2023,2,443.6860068259386,443.6860068259386,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2023,4,348.44641381085955,348.44641381085955,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2023,5,222.7725527831094,222.7725527831094,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2023,7,348.45299336464626,348.45299336464626,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2023,9,267.3107890499195,267.3107890499195,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2023,10,281.5444540934737,249.15824915824916,3
CONDOMINIUM,1ST WARD  - PITTSBURGH,2024,1,254.35704192180876,254.35704192180876,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2024,3,303.43897505057316,303.43897505057316,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2024,4,273.7520128824477,273.7520128824477,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2024,5,230.23023023023023,230.23023023023023,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2024,6,511.889035667107,511.889035667107,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2024,8,240.6798897033216,240.6798897033216,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2024,11,275.5732801595214,275.5732801595214,2
CONDOMINIUM,1ST WARD  - PITTSBURGH,2024,12,380.3921568627451,380.3921568627451,1
CONDOMINIUM,1ST WARD  - PITTSBURGH,2025,1,352.94117647058823,352.94117647058823,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2012,1,56.66747046057391,56.66747046057391,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2012,3,115.58307533539733,115.58307533539733,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2012,4,85.13931888544892,85.13931888544892,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2012,5,56.66747046057391,56.66747046057391,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2012,7,65.22259380374936,65.22259380374936,2
CONDOMINIUM,22ND WARD - PITTSBURGH,2012,8,93.4304343747068,93.4304343747068,2
CONDOMINIUM,22ND WARD - PITTSBURGH,2013,6,63.29877019532192,63.29877019532192,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2013,7,105.92808551992223,105.92808551992223,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2014,2,103.91061452513966,103.91061452513966,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2014,7,87.12121212121212,87.12121212121212,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2015,10,81.43939393939394,81.43939393939394,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2018,3,130.3135593220339,130.3135593220339,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2018,11,112.22910216718266,112.22910216718266,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2019,4,147.03389830508473,147.03389830508473,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2020,10,160.9322033898305,160.9322033898305,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2022,1,153.03030303030303,153.03030303030303,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2022,3,279.3296089385475,279.3296089385475,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2022,11,213.6400986031224,213.6400986031224,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2023,5,297.6855546687949,297.6855546687949,1
CONDOMINIUM,22ND WARD - PITTSBURGH,2025,4,326.9334354538355,326.9334354538355,2
CONDOMINIUM,23RD WARD - PITTSBURGH,2012,10,80.85808580858085,80.85808580858085,1
CONDOMINIUM,23RD WARD - PITTSBURGH,2013,1,94.88448844884488,94.88448844884488,1
CONDOMINIUM,23RD WARD - PITTSBURGH,2017,7,117.16171617161716,117.16171617161716,1
CONDOMINIUM,23RD WARD - PITTSBURGH,2018,6,179.73856209150327,179.73856209150327,1
CONDOMINIUM,23RD WARD - PITTSBURGH,2021,6,210.7843137254902,210.7843137254902,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2012,6,102.92832167832168,102.92832167832168,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2013,10,102.92832167832168,102.92832167832168,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2017,6,110.90472027972028,110.90472027972028,2
CONDOMINIUM,25TH WARD - PITTSBURGH,2017,7,124.12587412587412,124.12587412587412,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2017,10,123.19790301441678,123.19790301441678,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2018,2,91.74311926605505,91.74311926605505,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2020,2,149.62325174825176,149.62325174825176,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2020,9,161.5989515072084,161.5989515072084,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2020,10,125.87412587412588,125.87412587412588,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2021,7,117.9195804195804,117.9195804195804,1
CONDOMINIUM,25TH WARD - PITTSBURGH,2021,10,165.9965034965035,165.9965034965035,1
CONDOMINIUM,27TH WARD - PITTSBURGH,2013,11,73.42406876790831,73.42406876790831,1
CONDOMINIUM,27TH WARD - PITTSBURGH,2019,11,99.56521739130434,99.56521739130434,1
CONDOMINIUM,27TH WARD - PITTSBURGH,2020,6,78.83565797453002,78.83565797453002,1
CONDOMINIUM,27TH WARD - PITTSBURGH,2021,8,138.6138613861386,138.6138613861386,1
CONDOMINIUM,27TH WARD - PITTSBURGH,2023,9,153.93982808022923,153.93982808022923,1
CONDOMINIUM,27TH WARD - PITTSBURGH,2024,5,163.36633663366337,163.36633663366337,1
CONDOMINIUM,27TH WARD - PITTSBURGH,2025,2,153.46534653465346,153.46534653465346,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,1,185.5800849237586,185.5800849237586,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,2,90.02904162633108,90.02904162633108,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,3,165.4076138317865,148.73900828945045,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,4,148.77311497704238,158.2974263872822,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,5,164.61836093560868,154.92957746478874,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,6,156.82478218780253,156.82478218780253,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,7,179.45199666349149,142.45810055865925,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,8,262.3109785242548,284.1193163637527,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,9,199.6280448897946,181.9679256217088,6
CONDOMINIUM,2ND WARD - PITTSBURGH,2012,10,269.2736964850908,269.2736964850908,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,1,135.06261180679786,135.06261180679786,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,3,156.4828614008942,156.4828614008942,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,5,301.0918527222875,301.0918527222875,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,6,153.6312849162011,153.6312849162011,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,7,281.19934543923,281.19934543923,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,8,155.8567279767667,155.8567279767667,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,9,138.56589147286823,138.56589147286823,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,10,146.16714045742344,146.16714045742344,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2013,12,265.7894736842105,265.7894736842105,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,1,131.93202146690518,131.93202146690518,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,2,149.08256880733944,149.08256880733944,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,3,187.9699248120301,187.9699248120301,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,6,127.35849056603772,127.35849056603772,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,7,165.81924931749188,168.796992481203,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,8,271.7917675544794,271.7917675544794,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,9,358.8607594936709,358.8607594936709,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,10,333.98184176394295,333.98184176394295,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2014,11,177.53201396973225,177.53201396973225,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2015,2,146.83153013910356,146.83153013910356,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2015,3,252.35344458707743,252.35344458707743,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2015,4,188.54748603351956,188.54748603351956,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2015,7,190.22265246853823,190.22265246853823,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2015,9,260.5068955591029,260.5068955591029,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2015,11,204.2253521126761,204.2253521126761,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2016,2,508.587786259542,508.587786259542,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2016,5,423.8754325259516,423.8754325259516,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2016,6,317.10159503713817,317.10159503713817,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2016,8,166.66666666666666,166.66666666666666,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2016,9,296.1808261886204,296.1808261886204,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2016,10,248.59383650449817,228.8732394366197,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2016,12,319.90521327014216,319.90521327014216,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2017,2,336.29737299000385,336.29737299000385,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2017,4,173.87218045112783,173.87218045112783,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2017,5,323.6674816625917,323.6674816625917,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2017,7,127.2264631043257,127.2264631043257,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2017,8,261.0339582170568,261.0339582170568,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2017,9,304.8792734562631,343.75,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2017,10,155.8735376984182,155.8735376984182,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2018,1,228.8732394366197,228.8732394366197,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2018,3,239.66308710567108,223.61359570661895,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2018,7,282.2892498066512,282.2892498066512,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2018,9,335.65738498789347,335.65738498789347,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2018,10,267.6030923781923,310.1010101010101,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2018,12,261.1731843575419,261.1731843575419,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2019,1,308.75,308.75,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2019,3,258.5221116911258,258.5221116911258,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2019,5,258.1755593803787,258.1755593803787,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2019,7,302.6775320139697,302.6775320139697,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2019,8,256.3978390719875,256.3978390719875,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2019,11,169.01408450704224,169.01408450704224,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,1,513.2850241545893,513.2850241545893,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,2,256.3636363636364,256.3636363636364,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,3,263.2410771382833,263.2410771382833,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,4,139.4495412844037,139.4495412844037,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,5,211.15384615384616,211.15384615384616,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,6,252.3969089285319,252.3969089285319,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,7,349.50657894736844,349.50657894736844,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,8,214.8395950901028,216.34078212290504,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,9,343.4343434343434,343.4343434343434,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,10,323.01791550371524,349.34497816593887,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,11,263.3317602642756,263.3317602642756,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2020,12,288.8495320845886,288.8495320845886,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,1,318.83555361199694,318.83555361199694,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,2,357.6784088937199,417.41992621130987,6
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,3,380.89139083777263,405.1446945337621,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,4,223.6765638694222,200.13967298939266,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,5,172.10560152057246,172.10560152057246,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,6,401.02827763496146,401.02827763496146,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,7,237.8528755977555,254.9295774647887,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,8,400.1103540304549,379.87545615855913,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,9,240.92873756299264,240.92873756299264,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,10,228.46153846153845,228.46153846153845,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,11,221.0200927357033,221.0200927357033,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2021,12,178.95943988411395,178.95943988411395,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,1,289.07199727805755,298.8186240444753,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,2,524.0929610781186,524.0929610781186,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,3,226.33876357560567,241.140350877193,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,4,276.3500220393136,252.9103608847497,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,5,423.0891333984547,369.9206161137441,7
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,6,290.5655812750616,213.80186282811175,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,7,412.9055863270268,402.7498975603953,6
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,8,352.21390775750706,300.4032258064516,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,9,235.2650045759567,235.2650045759567,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,10,269.74377182972864,135.56461001164143,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,11,517.799352750809,517.799352750809,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2022,12,181.2015503875969,181.2015503875969,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,1,335.82089552238807,335.82089552238807,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,2,386.12764764332246,386.12764764332246,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,3,328.89679590089503,242.71844660194176,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,4,230.86381170389828,239.84409806460164,6
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,5,318.75320479430155,333.79888268156424,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,6,353.1090031232865,355.1136363636364,7
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,7,362.043954176069,315.5048076923077,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,8,369.49196310291944,353.6585365853659,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,9,378.5704327863794,368.8212927756654,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,10,387.1729007440401,387.1729007440401,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,11,340.51222351571596,340.51222351571596,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2023,12,406.7873939638756,406.7873939638756,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,1,277.9329608938547,277.9329608938547,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,2,554.6092641502983,509.4992050874404,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,3,403.99786319719834,360.11279409890676,10
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,4,667.3785371062467,667.3785371062467,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,5,246.40845070422537,246.40845070422537,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,6,437.5423727569322,438.67660208643815,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,7,426.3370324144705,409.9536746610047,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,8,381.8427954254003,383.44722854973423,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,9,309.2192425190685,303.57142857142856,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,10,176.6431924882629,176.6431924882629,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,11,269.7589374869292,269.7589374869292,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2024,12,410.8932505005113,416.27134724857683,4
CONDOMINIUM,2ND WARD - PITTSBURGH,2025,1,237.43016759776535,237.43016759776535,1
CONDOMINIUM,2ND WARD - PITTSBURGH,2025,2,390.7889763278701,520.5811138014528,5
CONDOMINIUM,2ND WARD - PITTSBURGH,2025,3,333.69342180151574,333.69342180151574,2
CONDOMINIUM,2ND WARD - PITTSBURGH,2025,4,287.31640192870896,261.20556414219476,3
CONDOMINIUM,2ND WARD - PITTSBURGH,2025,5,368.0473018407375,354.57809694793536,3
CONDOMINIUM,3RD WARD - PITTSBURGH,2012,4,131.14754098360655,131.14754098360655,1
CONDOMINIUM,3RD WARD - PITTSBURGH,2012,5,107.5689930911887,107.5689930911887,2
CONDOMINIUM,3RD WARD - PITTSBURGH,2012,6,209.0909090909091,209.0909090909091,1
CONDOMINIUM,3RD WARD - PITTSBURGH,2012,7,32.53796095444685,32.53796095444685,1
CONDOMINIUM,3RD WARD - PITTSBURGH,2012,8,119.93743093861467,123.52309344790548,3
CONDOMINIUM,3RD WARD - PITTSBURGH,2012,9,115.90350246662659,119.3058568329718,3
