MUNIDESC,SALE_YEAR,SALE_MONTH,avg_ppsf,median_ppsf,sale_count
11TH WARD  - MCKEESPORT,2018,10,,,0
11TH WARD  - MCKEESPORT,2018,11,,,0
11TH WARD  - MCKEESPORT,2018,12,,,0
11TH WARD  - MCKEESPORT,2019,1,,,0
11TH WARD  - MCKEESPORT,2019,2,,,0
11TH WARD  - MCKEESPORT,2019,3,,,0
11TH WARD  - MCKEESPORT,2019,4,,,0
11TH WARD  - MCKEESPORT,2019,5,,,0
11TH WARD  - MCKEESPORT,2019,6,,,0
11TH WARD  - MCKEESPORT,2019,7,46.19565217391305,46.19565217391305,1
11TH WARD  - MCKEESPORT,2019,8,28.76984126984127,28.76984126984127,1
11TH WARD  - MCKEESPORT,2019,9,,,0
11TH WARD  - MCKEESPORT,2019,10,29.69733407713014,28.21828358208955,3
11TH WARD  - MCKEESPORT,2019,11,23.299161230195715,23.299161230195715,1
11TH WARD  - MCKEESPORT,2019,12,,,0
11TH WARD  - MCKEESPORT,2020,1,39.823008849557525,39.823008849557525,1
11TH WARD  - MCKEESPORT,2020,2,67.4157955865273,67.4157955865273,1
11TH WARD  - MCKEESPORT,2020,3,,,0
11TH WARD  - MCKEESPORT,2020,4,,,0
11TH WARD  - MCKEESPORT,2020,5,,,0
11TH WARD  - MCKEESPORT,2020,6,,,0
11TH WARD  - MCKEESPORT,2020,7,,,0
11TH WARD  - MCKEESPORT,2020,8,64.76190476190476,64.76190476190476,1
11TH WARD  - MCKEESPORT,2020,9,41.91495628788675,44.370860927152314,3
11TH WARD  - MCKEESPORT,2020,10,31.318335398453456,31.318335398453456,2
11TH WARD  - MCKEESPORT,2020,11,53.60520295370119,53.60520295370119,2
11TH WARD  - MCKEESPORT,2020,12,,,0
11TH WARD  - MCKEESPORT,2021,1,,,0
11TH WARD  - MCKEESPORT,2021,2,,,0
11TH WARD  - MCKEESPORT,2021,3,20.561079545454547,20.561079545454547,1
11TH WARD  - MCKEESPORT,2021,4,,,0
11TH WARD  - MCKEESPORT,2021,5,70.54673721340389,70.54673721340389,1
11TH WARD  - MCKEESPORT,2021,6,31.184155077960387,31.184155077960387,1
11TH WARD  - MCKEESPORT,2021,7,,,0
11TH WARD  - MCKEESPORT,2021,8,52.706552706552706,52.706552706552706,1
11TH WARD  - MCKEESPORT,2021,9,,,0
11TH WARD  - MCKEESPORT,2021,10,92.00507614213198,92.00507614213198,1
11TH WARD  - MCKEESPORT,2021,11,,,0
11TH WARD  - MCKEESPORT,2021,12,31.108597285067873,31.108597285067873,1
11TH WARD  - MCKEESPORT,2022,1,,,0
11TH WARD  - MCKEESPORT,2022,2,96.15384615384616,96.15384615384616,1
11TH WARD  - MCKEESPORT,2022,3,59.22550923678065,59.22550923678065,2
11TH WARD  - MCKEESPORT,2022,4,,,0
11TH WARD  - MCKEESPORT,2022,5,66.44518272425249,66.44518272425249,1
11TH WARD  - MCKEESPORT,2022,6,48.611111111111114,48.611111111111114,1
11TH WARD  - MCKEESPORT,2022,7,103.75494071146244,103.75494071146244,1
11TH WARD  - MCKEESPORT,2022,8,63.48070036098671,65.67031490015361,6
11TH WARD  - MCKEESPORT,2022,9,44.16761041902605,44.16761041902605,1
11TH WARD  - MCKEESPORT,2022,10,,,0
11TH WARD  - MCKEESPORT,2022,11,71.2,71.2,2
11TH WARD  - MCKEESPORT,2022,12,81.32832080200501,81.32832080200501,1
11TH WARD  - MCKEESPORT,2023,1,62.54,62.54,1
11TH WARD  - MCKEESPORT,2023,2,75.75757575757575,75.75757575757575,1
11TH WARD  - MCKEESPORT,2023,3,73.19302225346533,74.40669977758593,4
11TH WARD  - MCKEESPORT,2023,4,,,0
11TH WARD  - MCKEESPORT,2023,5,,,0
11TH WARD  - MCKEESPORT,2023,6,,,0
11TH WARD  - MCKEESPORT,2023,7,46.875,46.875,1
11TH WARD  - MCKEESPORT,2023,8,51.790281329923275,51.790281329923275,1
11TH WARD  - MCKEESPORT,2023,9,47.36024844720497,47.36024844720497,1
11TH WARD  - MCKEESPORT,2023,10,59.997316269534394,52.53623188405797,5
11TH WARD  - MCKEESPORT,2023,11,33.569154580827735,33.569154580827735,1
11TH WARD  - MCKEESPORT,2023,12,,,0
11TH WARD  - MCKEESPORT,2024,1,,,0
11TH WARD  - MCKEESPORT,2024,2,,,0
11TH WARD  - MCKEESPORT,2024,3,89.14415689755441,89.14415689755441,2
11TH WARD  - MCKEESPORT,2024,4,,,0
11TH WARD  - MCKEESPORT,2024,5,78.42014882655981,78.42014882655981,1
11TH WARD  - MCKEESPORT,2024,6,55.36854111578309,55.36854111578309,2
11TH WARD  - MCKEESPORT,2024,7,89.49253731343283,89.49253731343283,1
11TH WARD  - MCKEESPORT,2024,8,42.90171606864275,42.90171606864275,1
11TH WARD  - MCKEESPORT,2024,9,,,0
11TH WARD  - MCKEESPORT,2024,10,,,0
11TH WARD  - MCKEESPORT,2024,11,85.82638548307995,85.82638548307995,1
11TH WARD  - MCKEESPORT,2024,12,97.04870541372442,97.04870541372442,2
11TH WARD  - MCKEESPORT,2025,1,,,0
11TH WARD  - MCKEESPORT,2025,2,,,0
11TH WARD  - MCKEESPORT,2025,3,,,0
11TH WARD  - MCKEESPORT,2025,4,97.28678525365434,97.28678525365434,2
11TH WARD  - MCKEESPORT,2025,5,16.74147379046795,16.74147379046795,2
11TH WARD  - MCKEESPORT,2025,6,,,0
11TH WARD  - MCKEESPORT,2025,7,,,0
11TH WARD  - MCKEESPORT,2025,8,,,0
11TH WARD  - MCKEESPORT,2025,9,,,0
11TH WARD  - MCKEESPORT,2025,10,,,0
11TH WARD  - MCKEESPORT,2025,11,,,0
11TH WARD  - MCKEESPORT,2025,12,,,0
11TH WARD - PITTSBURGH,2012,1,92.67648144918914,92.67648144918914,2
11TH WARD - PITTSBURGH,2012,2,64.7605038657825,37.38317757009346,5
11TH WARD - PITTSBURGH,2012,3,43.543781990039875,29.64426877470356,9
11TH WARD - PITTSBURGH,2012,4,76.87252699623481,96.49122807017544,7
11TH WARD - PITTSBURGH,2012,5,85.18405526510075,92.74755927475591,9
11TH WARD - PITTSBURGH,2012,6,90.39123670312284,113.98467432950191,11
11TH WARD - PITTSBURGH,2012,7,105.87615850598085,121.12088227421411,14
11TH WARD - PITTSBURGH,2012,8,50.5558117937424,46.15384615384615,13
11TH WARD - PITTSBURGH,2012,9,65.29549648720668,34.923670914288465,12
11TH WARD - PITTSBURGH,2012,10,102.94781856895644,110.19980899807031,6
11TH WARD - PITTSBURGH,2012,11,,,0
11TH WARD - PITTSBURGH,2012,12,,,0
11TH WARD - PITTSBURGH,2013,1,84.66260465057556,85.08474674184305,4
11TH WARD - PITTSBURGH,2013,2,31.111031855235453,31.111031855235453,2
11TH WARD - PITTSBURGH,2013,3,73.84271236852435,76.5224358974359,5
11TH WARD - PITTSBURGH,2013,4,54.8567731541857,57.43464052287582,3
11TH WARD - PITTSBURGH,2013,5,98.57976144366883,117.83295711060948,3
11TH WARD - PITTSBURGH,2013,6,,,0
11TH WARD - PITTSBURGH,2013,7,79.4123498549852,83.27686350435624,5
11TH WARD - PITTSBURGH,2013,8,83.52028821086296,67.81773211567732,6
11TH WARD - PITTSBURGH,2013,9,0.3667200854700854,0.3667200854700854,1
11TH WARD - PITTSBURGH,2013,10,64.3261657372862,64.3261657372862,2
11TH WARD - PITTSBURGH,2013,11,53.39595433710368,53.15985130111524,5
11TH WARD - PITTSBURGH,2013,12,101.11993221175777,105.12189666741222,9
11TH WARD - PITTSBURGH,2014,1,100.82189377767236,100.82189377767236,2
11TH WARD - PITTSBURGH,2014,2,59.2724525043178,59.2724525043178,2
11TH WARD - PITTSBURGH,2014,3,76.50670479617848,76.50670479617848,2
11TH WARD - PITTSBURGH,2014,4,113.6947104441524,115.95547309833024,3
11TH WARD - PITTSBURGH,2014,5,125.12989057932879,108.10810810810813,3
11TH WARD - PITTSBURGH,2014,6,167.34817414254044,165.94501217263365,4
11TH WARD - PITTSBURGH,2014,7,131.26794925976736,129.69454181271908,5
11TH WARD - PITTSBURGH,2014,8,126.53520918269909,115.00222140743088,6
11TH WARD - PITTSBURGH,2014,9,138.22054716001827,146.58599327578742,4
11TH WARD - PITTSBURGH,2014,10,16.718106995884774,16.718106995884774,1
11TH WARD - PITTSBURGH,2014,11,130.20833333333334,130.20833333333334,1
11TH WARD - PITTSBURGH,2014,12,86.91544638639584,86.91544638639584,1
11TH WARD - PITTSBURGH,2015,1,153.11769290724862,153.11769290724862,1
11TH WARD - PITTSBURGH,2015,2,140.88937093275487,140.88937093275487,1
11TH WARD - PITTSBURGH,2015,3,41.59011373578302,41.59011373578302,2
11TH WARD - PITTSBURGH,2015,4,116.60195634539912,161.63793103448276,3
11TH WARD - PITTSBURGH,2015,5,170.09267059814658,170.09267059814658,1
11TH WARD - PITTSBURGH,2015,6,130.71440610628207,130.71440610628207,2
11TH WARD - PITTSBURGH,2015,7,,,0
11TH WARD - PITTSBURGH,2015,8,162.34756097560975,162.34756097560975,1
11TH WARD - PITTSBURGH,2015,9,111.0436436031858,65.94521474467365,3
11TH WARD - PITTSBURGH,2015,10,82.40316317297261,86.2533692722372,3
11TH WARD - PITTSBURGH,2015,11,184.28184281842815,184.28184281842815,1
11TH WARD - PITTSBURGH,2015,12,110.81716032903152,113.36515513126491,3
11TH WARD - PITTSBURGH,2016,1,,,0
11TH WARD - PITTSBURGH,2016,2,53.07748008689356,53.07748008689356,1
11TH WARD - PITTSBURGH,2016,3,83.52825861533825,85.54879638871654,4
11TH WARD - PITTSBURGH,2016,4,152.86884634642632,152.86884634642632,2
11TH WARD - PITTSBURGH,2016,5,138.698284785653,146.5587044534413,3
11TH WARD - PITTSBURGH,2016,6,69.06077348066299,69.06077348066299,1
11TH WARD - PITTSBURGH,2016,7,134.86655495335094,134.86655495335094,2
11TH WARD - PITTSBURGH,2016,8,100.23450359499157,66.49634430043203,6
11TH WARD - PITTSBURGH,2016,9,88.27918899655353,76.47988505747126,4
11TH WARD - PITTSBURGH,2016,10,108.37745275927317,108.37745275927317,2
11TH WARD - PITTSBURGH,2016,11,62.432544624325445,62.432544624325445,1
11TH WARD - PITTSBURGH,2016,12,58.01526717557252,58.01526717557252,1
11TH WARD - PITTSBURGH,2017,1,81.1191324954388,72.32262118905955,4
11TH WARD - PITTSBURGH,2017,2,171.23287671232876,171.23287671232876,1
11TH WARD - PITTSBURGH,2017,3,123.18286151491968,123.18286151491968,1
11TH WARD - PITTSBURGH,2017,4,127.91190324412514,136.45349099678424,4
11TH WARD - PITTSBURGH,2017,5,119.96064729682813,108.41646015554153,6
11TH WARD - PITTSBURGH,2017,6,161.89720281404843,145.9395841506473,3
11TH WARD - PITTSBURGH,2017,7,143.23295406717128,139.25729442970822,3
11TH WARD - PITTSBURGH,2017,8,71.55172413793103,71.55172413793103,1
11TH WARD - PITTSBURGH,2017,9,88.16964285714286,88.16964285714286,1
11TH WARD - PITTSBURGH,2017,10,108.76001461107843,103.42789598108747,3
11TH WARD - PITTSBURGH,2017,11,140.56224899598394,140.56224899598394,1
11TH WARD - PITTSBURGH,2017,12,166.82549618444153,152.27754237288136,3
11TH WARD - PITTSBURGH,2018,1,119.77423703155876,124.00110223201985,3
11TH WARD - PITTSBURGH,2018,2,,,0
11TH WARD - PITTSBURGH,2018,3,124.75928045111829,128.87723896898208,3
11TH WARD - PITTSBURGH,2018,4,,,0
11TH WARD - PITTSBURGH,2018,5,265.10480887792846,265.10480887792846,1
11TH WARD - PITTSBURGH,2018,6,166.8753175416696,146.19565217391303,7
11TH WARD - PITTSBURGH,2018,7,101.66111247712128,107.44699498728508,10
11TH WARD - PITTSBURGH,2018,8,128.39911574962304,108.57778899026849,10
11TH WARD - PITTSBURGH,2018,9,142.98040912531837,148.90253540747335,4
11TH WARD - PITTSBURGH,2018,10,114.64199517296862,114.64199517296862,1
11TH WARD - PITTSBURGH,2018,11,103.04985360970359,103.04985360970359,2
11TH WARD - PITTSBURGH,2018,12,178.09139784946237,178.09139784946237,1
11TH WARD - PITTSBURGH,2019,1,,,0
11TH WARD - PITTSBURGH,2019,2,,,0
11TH WARD - PITTSBURGH,2019,3,74.4336569579288,74.4336569579288,1
11TH WARD - PITTSBURGH,2019,4,136.5186033074856,136.5186033074856,2
11TH WARD - PITTSBURGH,2019,5,196.73731120008824,190.90121317157713,3
11TH WARD - PITTSBURGH,2019,6,178.53745492999997,179.39814814814815,3
11TH WARD - PITTSBURGH,2019,7,68.21479264017502,66.34583471622967,3
11TH WARD - PITTSBURGH,2019,8,131.3904761758465,147.6846057571965,3
11TH WARD - PITTSBURGH,2019,9,102.76124338624338,102.76124338624338,2
11TH WARD - PITTSBURGH,2019,10,151.78546657969403,193.67088607594937,3
11TH WARD - PITTSBURGH,2019,11,124.22786925292067,124.22786925292067,2
11TH WARD - PITTSBURGH,2019,12,41.562167340855865,41.562167340855865,2
11TH WARD - PITTSBURGH,2020,1,164.24744459839584,178.70811988459047,4
11TH WARD - PITTSBURGH,2020,2,168.48630184453512,180.83548664944013,3
11TH WARD - PITTSBURGH,2020,3,181.20320531652334,181.20320531652334,2
11TH WARD - PITTSBURGH,2020,4,212.95558511712463,245.09803921568627,3
11TH WARD - PITTSBURGH,2020,5,189.07148601996167,206.55737704918033,3
11TH WARD - PITTSBURGH,2020,6,164.06566258770707,201.76110260336907,7
11TH WARD - PITTSBURGH,2020,7,176.88011184963307,176.44694533762058,7
11TH WARD - PITTSBURGH,2020,8,195.90996928650296,176.0212553968781,7
11TH WARD - PITTSBURGH,2020,9,230.91328926771394,233.4722289995097,6
11TH WARD - PITTSBURGH,2020,10,88.15899588016678,79.82654249958905,4
11TH WARD - PITTSBURGH,2020,11,92.71619721633888,70.28112449799197,5
11TH WARD - PITTSBURGH,2020,12,161.41059974713303,161.02286373773765,6
11TH WARD - PITTSBURGH,2021,1,,,0
11TH WARD - PITTSBURGH,2021,2,23.00884955752212,23.00884955752212,1
11TH WARD - PITTSBURGH,2021,3,271.1223203026482,271.1223203026482,1
11TH WARD - PITTSBURGH,2021,4,216.26814447872215,216.26814447872215,2
11TH WARD - PITTSBURGH,2021,5,160.2869548547068,201.08695652173913,3
11TH WARD - PITTSBURGH,2021,6,215.24342305534287,204.54608215776528,6
11TH WARD - PITTSBURGH,2021,7,190.2164711399696,197.1975735662436,6
11TH WARD - PITTSBURGH,2021,8,356.3988095238095,356.3988095238095,1
11TH WARD - PITTSBURGH,2021,9,142.98194583205526,153.60983102918587,7
11TH WARD - PITTSBURGH,2021,10,153.74093215438987,146.20661134393268,6
11TH WARD - PITTSBURGH,2021,11,182.89344852421743,126.58227848101266,5
11TH WARD - PITTSBURGH,2021,12,145.89374984420672,140.30253650025514,8
11TH WARD - PITTSBURGH,2022,1,190.74707115629363,174.4635186152969,4
11TH WARD - PITTSBURGH,2022,2,130.97595279387505,130.97595279387505,2
11TH WARD - PITTSBURGH,2022,3,179.6270499974682,187.44089189582422,4
11TH WARD - PITTSBURGH,2022,4,242.8086066902129,243.76429919835485,4
11TH WARD - PITTSBURGH,2022,5,201.28153431410556,224.53889334402567,3
11TH WARD - PITTSBURGH,2022,6,187.24181681904105,186.02249637155296,9
11TH WARD - PITTSBURGH,2022,7,196.90105490286683,228.3464566929134,7
11TH WARD - PITTSBURGH,2022,8,208.63361663545223,224.8062015503876,9
11TH WARD - PITTSBURGH,2022,9,155.1954391357397,161.3345521023766,3
11TH WARD - PITTSBURGH,2022,10,173.65338749398236,152.85644469680355,4
11TH WARD - PITTSBURGH,2022,11,172.41943017229553,191.86532831451277,7
11TH WARD - PITTSBURGH,2022,12,218.2264384438121,223.31029185867897,5
11TH WARD - PITTSBURGH,2023,1,242.6209761550003,232.5190278265094,4
11TH WARD - PITTSBURGH,2023,2,163.99553250580382,162.09940804245764,4
11TH WARD - PITTSBURGH,2023,3,285.62977308235764,254.71937256503173,4
11TH WARD - PITTSBURGH,2023,4,197.9981221719465,213.8492871690428,9
11TH WARD - PITTSBURGH,2023,5,184.3786458235571,169.4915254237288,9
11TH WARD - PITTSBURGH,2023,6,191.82145802138083,180.9361971721337,10
11TH WARD - PITTSBURGH,2023,7,229.67342654602226,224.6210519898912,4
11TH WARD - PITTSBURGH,2023,8,167.64108871347267,156.91868758915834,5
11TH WARD - PITTSBURGH,2023,9,231.8156033335225,254.14364640883977,5
11TH WARD - PITTSBURGH,2023,10,196.90476392626596,179.90161630358398,11
11TH WARD - PITTSBURGH,2023,11,185.70444218443012,177.41396592048113,9
11TH WARD - PITTSBURGH,2023,12,209.48053470919322,243.8262195121951,3
11TH WARD - PITTSBURGH,2024,1,262.3685394214486,262.3685394214486,2
11TH WARD - PITTSBURGH,2024,2,325.38978933726105,334.5336945495397,4
11TH WARD - PITTSBURGH,2024,3,260.8281530031435,270.9771613150672,4
11TH WARD - PITTSBURGH,2024,4,218.27552337002234,228.52786686445288,10
11TH WARD - PITTSBURGH,2024,5,197.47712423353875,220.6531332744925,5
11TH WARD - PITTSBURGH,2024,6,248.86570703993291,227.32352121728442,6
11TH WARD - PITTSBURGH,2024,7,251.34041737834733,224.29624571368333,10
11TH WARD - PITTSBURGH,2024,8,209.89951418748439,217.13265913146935,7
11TH WARD - PITTSBURGH,2024,9,213.55554595755757,230.65984627646827,6
11TH WARD - PITTSBURGH,2024,10,238.27310398105658,257.02476358751994,6
11TH WARD - PITTSBURGH,2024,11,240.421730138729,242.2299545303316,4
11TH WARD - PITTSBURGH,2024,12,291.54467477341063,272.62180974477957,3
11TH WARD - PITTSBURGH,2025,1,219.8525369883834,191.9561243144424,5
11TH WARD - PITTSBURGH,2025,2,95.5821692686935,95.5821692686935,1
11TH WARD - PITTSBURGH,2025,3,222.65851822811322,253.3967391304348,7
11TH WARD - PITTSBURGH,2025,4,224.7740762506056,217.75265957446808,5
11TH WARD - PITTSBURGH,2025,5,220.58343723265813,264.3171806167401,9
11TH WARD - PITTSBURGH,2025,6,,,0
11TH WARD - PITTSBURGH,2025,7,,,0
11TH WARD - PITTSBURGH,2025,8,,,0
11TH WARD - PITTSBURGH,2025,9,,,0
11TH WARD - PITTSBURGH,2025,10,,,0
11TH WARD - PITTSBURGH,2025,11,,,0
11TH WARD - PITTSBURGH,2025,12,,,0
12TH WARD  - MCKEESPORT,2012,1,,,0
12TH WARD  - MCKEESPORT,2012,2,,,0
12TH WARD  - MCKEESPORT,2012,3,,,0
12TH WARD  - MCKEESPORT,2012,4,61.7352761762333,61.7352761762333,2
12TH WARD  - MCKEESPORT,2012,5,59.0034546392305,66.57196969696969,4
12TH WARD  - MCKEESPORT,2012,6,48.71523083855639,48.71523083855639,2
12TH WARD  - MCKEESPORT,2012,7,83.55808032379693,83.55808032379693,2
12TH WARD  - MCKEESPORT,2012,8,63.300655377918424,63.300655377918424,2
12TH WARD  - MCKEESPORT,2012,9,50.36759134193784,60.93189964157706,3
12TH WARD  - MCKEESPORT,2012,10,,,0
12TH WARD  - MCKEESPORT,2012,11,,,0
12TH WARD  - MCKEESPORT,2012,12,,,0
12TH WARD  - MCKEESPORT,2013,1,59.34553521907931,59.34553521907931,1
12TH WARD  - MCKEESPORT,2013,2,,,0
12TH WARD  - MCKEESPORT,2013,3,,,0
12TH WARD  - MCKEESPORT,2013,4,73.45588235294117,73.45588235294117,1
12TH WARD  - MCKEESPORT,2013,5,79.2910447761194,79.2910447761194,1
12TH WARD  - MCKEESPORT,2013,6,62.086826553051125,62.086826553051125,2
12TH WARD  - MCKEESPORT,2013,7,61.82380216383308,61.82380216383308,1
12TH WARD  - MCKEESPORT,2013,8,76.25106022052587,76.25106022052587,1
12TH WARD  - MCKEESPORT,2013,9,,,0
12TH WARD  - MCKEESPORT,2013,10,84.90625082351701,84.90625082351701,2
12TH WARD  - MCKEESPORT,2013,11,65.18004690544171,55.30253741054001,3
12TH WARD  - MCKEESPORT,2013,12,52.45881640075681,52.45881640075681,2
12TH WARD  - MCKEESPORT,2014,1,,,0
12TH WARD  - MCKEESPORT,2014,2,,,0
12TH WARD  - MCKEESPORT,2014,3,,,0
12TH WARD  - MCKEESPORT,2014,4,,,0
12TH WARD  - MCKEESPORT,2014,5,,,0
12TH WARD  - MCKEESPORT,2014,6,,,0
12TH WARD  - MCKEESPORT,2014,7,,,0
12TH WARD  - MCKEESPORT,2014,8,,,0
12TH WARD  - MCKEESPORT,2014,9,116.710875331565,116.710875331565,1
12TH WARD  - MCKEESPORT,2014,10,,,0
12TH WARD  - MCKEESPORT,2014,11,90.62253743104807,90.62253743104807,1
12TH WARD  - MCKEESPORT,2014,12,,,0
12TH WARD  - MCKEESPORT,2015,1,,,0
12TH WARD  - MCKEESPORT,2015,2,,,0
12TH WARD  - MCKEESPORT,2015,3,55.523085914669785,55.523085914669785,1
12TH WARD  - MCKEESPORT,2015,4,,,0
12TH WARD  - MCKEESPORT,2015,5,,,0
12TH WARD  - MCKEESPORT,2015,6,,,0
12TH WARD  - MCKEESPORT,2015,7,,,0
12TH WARD  - MCKEESPORT,2015,8,,,0
12TH WARD  - MCKEESPORT,2015,9,,,0
12TH WARD  - MCKEESPORT,2015,10,,,0
12TH WARD  - MCKEESPORT,2015,11,,,0
12TH WARD  - MCKEESPORT,2015,12,93.3852140077821,93.3852140077821,1
12TH WARD  - MCKEESPORT,2016,1,,,0
12TH WARD  - MCKEESPORT,2016,2,,,0
12TH WARD  - MCKEESPORT,2016,3,,,0
12TH WARD  - MCKEESPORT,2016,4,,,0
12TH WARD  - MCKEESPORT,2016,5,,,0
12TH WARD  - MCKEESPORT,2016,6,72.72727272727273,72.72727272727273,1
12TH WARD  - MCKEESPORT,2016,7,81.41592920353982,81.41592920353982,1
12TH WARD  - MCKEESPORT,2016,8,96.74329501915707,96.74329501915707,1
12TH WARD  - MCKEESPORT,2016,9,51.219604026555466,45.236188951160926,3
12TH WARD  - MCKEESPORT,2016,10,,,0
12TH WARD  - MCKEESPORT,2016,11,,,0
12TH WARD  - MCKEESPORT,2016,12,,,0
12TH WARD  - MCKEESPORT,2017,1,,,0
12TH WARD  - MCKEESPORT,2017,2,,,0
12TH WARD  - MCKEESPORT,2017,3,,,0
12TH WARD  - MCKEESPORT,2017,4,49.302228172366284,49.302228172366284,2
12TH WARD  - MCKEESPORT,2017,5,150.93167701863354,150.93167701863354,1
12TH WARD  - MCKEESPORT,2017,6,66.27525252525253,85.41666666666667,3
12TH WARD  - MCKEESPORT,2017,7,,,0
12TH WARD  - MCKEESPORT,2017,8,,,0
12TH WARD  - MCKEESPORT,2017,9,,,0
12TH WARD  - MCKEESPORT,2017,10,,,0
12TH WARD  - MCKEESPORT,2017,11,,,0
12TH WARD  - MCKEESPORT,2017,12,,,0
12TH WARD  - MCKEESPORT,2018,1,,,0
12TH WARD  - MCKEESPORT,2018,2,43.344907407407405,43.344907407407405,1
12TH WARD  - MCKEESPORT,2018,3,52.63007727635234,52.63007727635234,2
12TH WARD  - MCKEESPORT,2018,4,97.94776119402984,97.94776119402984,1
12TH WARD  - MCKEESPORT,2018,5,100.60560181680545,100.60560181680545,1
12TH WARD  - MCKEESPORT,2018,6,,,0
12TH WARD  - MCKEESPORT,2018,7,92.87605374077975,92.87605374077975,2
12TH WARD  - MCKEESPORT,2018,8,68.75,68.75,1
12TH WARD  - MCKEESPORT,2018,9,,,0
12TH WARD  - MCKEESPORT,2018,10,,,0
12TH WARD  - MCKEESPORT,2018,11,80.36605657237936,80.36605657237936,1
12TH WARD  - MCKEESPORT,2018,12,110.78998073217728,110.78998073217728,1
12TH WARD  - MCKEESPORT,2019,1,,,0
12TH WARD  - MCKEESPORT,2019,2,,,0
12TH WARD  - MCKEESPORT,2019,3,,,0
12TH WARD  - MCKEESPORT,2019,4,41.95402298850575,41.95402298850575,1
12TH WARD  - MCKEESPORT,2019,5,102.12765957446808,102.12765957446808,1
12TH WARD  - MCKEESPORT,2019,6,,,0
12TH WARD  - MCKEESPORT,2019,7,,,0
12TH WARD  - MCKEESPORT,2019,8,,,0
12TH WARD  - MCKEESPORT,2019,9,91.0394265232975,91.0394265232975,1
12TH WARD  - MCKEESPORT,2019,10,106.33608815426996,106.33608815426996,1
12TH WARD  - MCKEESPORT,2019,11,34.64972527472527,34.64972527472527,2
12TH WARD  - MCKEESPORT,2019,12,,,0
12TH WARD  - MCKEESPORT,2020,1,,,0
12TH WARD  - MCKEESPORT,2020,2,105.54803788903924,105.54803788903924,1
12TH WARD  - MCKEESPORT,2020,3,,,0
12TH WARD  - MCKEESPORT,2020,4,,,0
12TH WARD  - MCKEESPORT,2020,5,60.0672753483902,60.0672753483902,1
12TH WARD  - MCKEESPORT,2020,6,,,0
12TH WARD  - MCKEESPORT,2020,7,104.0,104.0,1
12TH WARD  - MCKEESPORT,2020,8,,,0
12TH WARD  - MCKEESPORT,2020,9,107.8048780487805,107.8048780487805,1
12TH WARD  - MCKEESPORT,2020,10,118.33145778099906,118.33145778099906,2
12TH WARD  - MCKEESPORT,2020,11,,,0
12TH WARD  - MCKEESPORT,2020,12,,,0
12TH WARD  - MCKEESPORT,2021,1,,,0
12TH WARD  - MCKEESPORT,2021,2,49.532710280373834,49.532710280373834,1
12TH WARD  - MCKEESPORT,2021,3,,,0
12TH WARD  - MCKEESPORT,2021,4,64.72222222222223,64.72222222222223,1
12TH WARD  - MCKEESPORT,2021,5,,,0
12TH WARD  - MCKEESPORT,2021,6,107.75862068965516,107.75862068965516,1
12TH WARD  - MCKEESPORT,2021,7,,,0
12TH WARD  - MCKEESPORT,2021,8,,,0
12TH WARD  - MCKEESPORT,2021,9,107.6470588235294,107.6470588235294,1
12TH WARD  - MCKEESPORT,2021,10,,,0
12TH WARD  - MCKEESPORT,2021,11,,,0
12TH WARD  - MCKEESPORT,2021,12,85.22727272727273,85.22727272727273,1
12TH WARD  - MCKEESPORT,2022,1,139.50921809195762,139.50921809195762,2
12TH WARD  - MCKEESPORT,2022,2,61.37040880732163,61.37040880732163,2
12TH WARD  - MCKEESPORT,2022,3,117.08451687959884,108.33333333333331,3
12TH WARD  - MCKEESPORT,2022,4,145.56962025316454,145.56962025316454,1
12TH WARD  - MCKEESPORT,2022,5,80.06012024048096,80.06012024048096,1
12TH WARD  - MCKEESPORT,2022,6,125.96649484536083,125.96649484536083,2
12TH WARD  - MCKEESPORT,2022,7,132.76231263383298,132.76231263383298,1
12TH WARD  - MCKEESPORT,2022,8,108.3916083916084,108.3916083916084,1
12TH WARD  - MCKEESPORT,2022,9,95.58823529411764,95.58823529411764,1
12TH WARD  - MCKEESPORT,2022,10,115.83805437236046,115.83805437236046,2
12TH WARD  - MCKEESPORT,2022,11,112.0607787274454,112.0607787274454,1
12TH WARD  - MCKEESPORT,2022,12,,,0
12TH WARD  - MCKEESPORT,2023,1,,,0
12TH WARD  - MCKEESPORT,2023,2,152.52784918594688,152.52784918594688,1
12TH WARD  - MCKEESPORT,2023,3,109.40929242205658,125.18684603886398,3
12TH WARD  - MCKEESPORT,2023,4,114.68852459016394,114.68852459016394,1
12TH WARD  - MCKEESPORT,2023,5,195.53072625698323,195.53072625698323,1
12TH WARD  - MCKEESPORT,2023,6,,,0
12TH WARD  - MCKEESPORT,2023,7,75.95064373696647,51.633298208640674,3
12TH WARD  - MCKEESPORT,2023,8,114.21428571428572,114.21428571428572,1
12TH WARD  - MCKEESPORT,2023,9,128.47222222222223,128.47222222222223,1
12TH WARD  - MCKEESPORT,2023,10,100.16155088852987,100.16155088852987,1
12TH WARD  - MCKEESPORT,2023,11,,,0
12TH WARD  - MCKEESPORT,2023,12,118.70186020847032,118.70186020847032,2
12TH WARD  - MCKEESPORT,2024,1,152.97202797202797,152.97202797202797,1
12TH WARD  - MCKEESPORT,2024,2,,,0
12TH WARD  - MCKEESPORT,2024,3,,,0
