MUNIDESC,SF_BUCKET,MEAN_PPSF,MEDIAN_PPSF,STD_PPSF,SAMPLE_SIZE,TIME_BAND
MILLVALE,1501–2000,63.757263568074386,63.909047525013165,25.083156626918633,8,2020_2022
MILLVALE,2001–2500,79.04217926186291,79.04217926186291,,1,2020_2022
MILLVALE,2501–3000,48.393000645232185,39.331491712707184,17.890596804992434,3,2020_2022
MILLVALE,3001+,64.64646464646465,64.64646464646465,,1,2020_2022
MONROEVILLE,0–1000,143.0761252798146,143.71723048193635,44.22137987365087,88,2020_2022
MONROEVILLE,1001–1500,135.7891120913572,134.8070329223936,38.65384022508662,282,2020_2022
MONROEVILLE,1501–2000,124.91197896146122,121.2733703890854,28.42487027352595,227,2020_2022
MONROEVILLE,2001–2500,122.57198943246593,122.39347234814144,23.674196794730054,103,2020_2022
MONROEVILLE,2501–3000,131.36779989598935,127.85771382893684,39.19745920169083,29,2020_2022
MONROEVILLE,3001+,137.4956985164659,137.2397625258037,19.98438987707972,18,2020_2022
MOON,0–1000,143.70991847580726,130.94758064516128,70.43517962171877,65,2020_2022
MOON,1001–1500,152.50145658270847,157.58301404853128,47.62093125313923,202,2020_2022
MOON,1501–2000,164.88549693289156,167.17454336729145,35.12276136761672,156,2020_2022
MOON,2001–2500,169.4717229878405,162.72189349112426,32.32421133949138,99,2020_2022
MOON,2501–3000,166.6765910752835,162.25122913470886,33.58891127157735,80,2020_2022
MOON,3001+,169.1327144806514,170.81496690453287,31.165644801511664,50,2020_2022
MT. OLIVER,0–1000,119.00531909329416,130.54187192118226,51.742265849364436,5,2020_2022
MT. OLIVER,1001–1500,65.67174791888742,59.523809523809526,32.99382247741709,15,2020_2022
MT. OLIVER,1501–2000,40.85332561697707,33.73860182370821,22.13476313086204,17,2020_2022
MT. OLIVER,2001–2500,64.62743932844118,73.17734880182579,26.648515642386595,6,2020_2022
MT.LEBANON,0–1000,156.20507668180196,153.10580449929213,43.206795044768,30,2020_2022
MT.LEBANON,1001–1500,201.66717651126606,199.58614581957397,45.88665614848829,244,2020_2022
MT.LEBANON,1501–2000,191.80358802768026,190.2428725755241,44.633073651795165,272,2020_2022
MT.LEBANON,2001–2500,192.61161154113447,185.1851851851852,51.05357155763711,167,2020_2022
MT.LEBANON,2501–3000,207.67802180564965,203.4071550255537,58.5715500271408,79,2020_2022
MT.LEBANON,3001+,209.74529877722586,216.64859002169197,59.33799349245319,47,2020_2022
MUNHALL,0–1000,106.58480967162343,120.0,46.48846878364407,37,2020_2022
MUNHALL,1001–1500,96.10611680678562,103.93759286775632,39.09931183202001,111,2020_2022
MUNHALL,1501–2000,85.35538043340397,83.7012987012987,36.826400577922634,41,2020_2022
MUNHALL,2001–2500,70.3266332519898,71.57637656228314,28.918083204179982,26,2020_2022
MUNHALL,2501–3000,99.2289641300704,99.2289641300704,,1,2020_2022
NEVILLE,0–1000,154.128157512153,156.25,28.45863543871741,5,2020_2022
NEVILLE,1001–1500,99.31373965538539,100.78646843352725,23.663494271402843,10,2020_2022
NEVILLE,1501–2000,92.23812782562861,90.02417356427549,24.85202679602247,6,2020_2022
NEVILLE,2001–2500,76.33587786259542,76.33587786259542,,1,2020_2022
NORTH BRADDOCK,0–1000,71.49865974979336,63.47962382445141,37.29012878087813,8,2020_2022
NORTH BRADDOCK,1001–1500,45.98198261577363,36.08387096774194,32.05457845851477,19,2020_2022
NORTH BRADDOCK,1501–2000,34.88283130411704,25.655968330307047,21.927372661187317,12,2020_2022
NORTH BRADDOCK,2001–2500,40.93024265149086,37.18969555035129,15.829562604391356,5,2020_2022
NORTH BRADDOCK,2501–3000,29.63263358778626,29.63263358778626,2.287301515479385,2,2020_2022
NORTH FAYETTE,0–1000,154.040332159563,162.6920900265552,34.9006217632689,60,2020_2022
NORTH FAYETTE,1001–1500,154.90689599471636,151.29280223619847,32.64695487246841,137,2020_2022
NORTH FAYETTE,1501–2000,160.19580814032503,159.75691854511433,35.7494681628037,72,2020_2022
NORTH FAYETTE,2001–2500,165.31142900232982,170.0095510983763,43.292599305399214,63,2020_2022
NORTH FAYETTE,2501–3000,148.47763600994384,145.2152465575566,28.03938502850775,44,2020_2022
NORTH FAYETTE,3001+,177.55460259018102,145.542248835662,101.09354310308669,11,2020_2022
NORTH VERSAILLES,0–1000,105.89791036499922,108.41278002203453,32.69983998663507,44,2020_2022
NORTH VERSAILLES,1001–1500,94.59853618585198,93.40740740740742,33.84160918509011,118,2020_2022
NORTH VERSAILLES,1501–2000,94.45267740330603,97.98728813559322,29.39162482069737,27,2020_2022
NORTH VERSAILLES,2001–2500,99.73757320537116,83.34311354207139,32.79555544812814,6,2020_2022
NORTH VERSAILLES,3001+,58.309037900874635,58.309037900874635,,1,2020_2022
O''HARA,0–1000,182.95693986423606,185.423197492163,55.728392538739065,10,2020_2022
O''HARA,1001–1500,188.7127546609742,191.71779141104295,73.59147757870275,63,2020_2022
O''HARA,1501–2000,206.11411241833335,195.809917827597,69.20715614561706,70,2020_2022
O''HARA,2001–2500,201.6416091293006,202.19194993109784,50.44566691863861,50,2020_2022
O''HARA,2501–3000,190.5978139810332,199.23769923769925,51.698839346090146,41,2020_2022
O''HARA,3001+,202.06083516346177,211.32656458055925,53.485206648758115,29,2020_2022
OAKDALE,0–1000,176.63252699389898,178.49462365591398,55.37013726232344,5,2020_2022
OAKDALE,1001–1500,151.69658289997423,160.51243406179353,31.488070898073946,15,2020_2022
OAKDALE,1501–2000,110.4360852906825,116.20603169453702,37.95163204675518,6,2020_2022
OAKDALE,2001–2500,83.20537450724363,93.75,30.20879529586168,3,2020_2022
OAKDALE,2501–3000,125.2496436903692,125.2496436903692,73.1021070004421,2,2020_2022
OAKDALE,3001+,59.64314354450681,59.64314354450681,,1,2020_2022
OAKMONT,0–1000,164.45439565820516,149.57264957264957,57.10949253154092,15,2020_2022
OAKMONT,1001–1500,161.3075525621155,145.96273291925465,51.51402144994602,93,2020_2022
OAKMONT,1501–2000,159.45663276638277,153.7912087912088,50.22601385297418,35,2020_2022
OAKMONT,2001–2500,208.25673785449703,204.86901684723827,58.55249444499713,24,2020_2022
OAKMONT,2501–3000,180.8411845687352,176.4809533867982,54.971699852315815,36,2020_2022
OAKMONT,3001+,200.13204334674302,196.28474971202155,60.54009559012888,8,2020_2022
OHIO,0–1000,226.7073170731707,226.7073170731707,18.798692475447265,2,2020_2022
OHIO,1001–1500,200.2675066829319,195.02407704654897,50.255663268331034,11,2020_2022
OHIO,1501–2000,189.23290049405952,182.2878630015158,30.551854626847675,52,2020_2022
OHIO,2001–2500,193.68048225012424,190.33649503161695,33.10368830216978,53,2020_2022
OHIO,2501–3000,193.5840403185057,193.4164377289377,36.61936464891846,44,2020_2022
OHIO,3001+,188.02026294925437,187.72651171446574,36.34863585506324,26,2020_2022
PENN HILLS,0–1000,119.0775835838486,115.25256444864354,46.48760626549009,174,2020_2022
PENN HILLS,1001–1500,104.39488090972925,106.73234811165844,34.98789908829331,635,2020_2022
PENN HILLS,1501–2000,96.90317502143782,99.25548196096142,28.280184140260186,260,2020_2022
PENN HILLS,2001–2500,83.64445967207548,84.93069480938553,31.382865823608334,46,2020_2022
PENN HILLS,2501–3000,81.5756217772078,87.56743133058598,29.67629111448844,10,2020_2022
PENN HILLS,3001+,71.12784201787831,67.54054054054055,25.795955588990516,7,2020_2022
PENNSBURY VILLAGE,0–1000,140.14412598081952,142.89314516129033,20.904733438264042,74,2020_2022
PENNSBURY VILLAGE,1001–1500,129.80158730158732,129.46428571428572,17.14534358001488,9,2020_2022
PINE,0–1000,267.15282051282054,267.15282051282054,1.5940725179979642,2,2020_2022
PINE,1001–1500,198.49667334693603,184.9341238471673,47.816751092641,16,2020_2022
PINE,1501–2000,193.7453564117217,190.32921810699588,34.305673396344574,75,2020_2022
PINE,2001–2500,188.2133008017474,182.10660065745594,36.77888173520721,68,2020_2022
PINE,2501–3000,201.89607225330505,199.74694255799363,35.154114710627695,90,2020_2022
PINE,3001+,203.57533680093553,197.1442517671727,44.951630729110974,246,2020_2022
PITCAIRN,0–1000,50.91511506280467,40.66265060240964,33.710055099011065,5,2020_2022
PITCAIRN,1001–1500,59.74928584689913,56.666666666666664,25.291769299859432,19,2020_2022
PITCAIRN,1501–2000,39.09389165735509,32.062487360500604,27.888495943158873,10,2020_2022
PITCAIRN,2001–2500,34.66510113497976,35.45410393394852,21.94727319132014,3,2020_2022
PLEASANT HILLS,0–1000,196.93226845169082,196.66666666666663,30.5757095334567,23,2020_2022
PLEASANT HILLS,1001–1500,156.01090612561077,155.92903828197944,35.22250958261296,97,2020_2022
PLEASANT HILLS,1501–2000,140.27348598815215,143.09687254282235,32.63980651148839,74,2020_2022
PLEASANT HILLS,2001–2500,142.6554364094601,140.28632794720073,21.43493414669258,22,2020_2022
PLEASANT HILLS,2501–3000,151.21452999013812,168.30294530154276,53.12354693659626,7,2020_2022
PLEASANT HILLS,3001+,98.32974137931036,98.32974137931036,,1,2020_2022
PLUM,0–1000,150.99001024259306,138.1578947368421,46.18336970429154,76,2020_2022
PLUM,1001–1500,146.2691579683267,145.1027500315482,36.92172294450134,236,2020_2022
PLUM,1501–2000,139.21350997627462,137.68485466598673,31.26277188213603,171,2020_2022
PLUM,2001–2500,145.11936571300348,144.23076923076923,32.381785357081014,83,2020_2022
PLUM,2501–3000,138.37928447471694,138.69249622926094,35.48562268530971,28,2020_2022
PLUM,3001+,126.15615375841503,126.99413302106606,13.623505126418525,12,2020_2022
PORT VUE,0–1000,94.85670980943685,88.84934756820878,35.77465488329878,35,2020_2022
PORT VUE,1001–1500,76.03959289640275,72.22699914015477,28.596620203431865,53,2020_2022
PORT VUE,1501–2000,67.28427813024285,62.75568181818182,22.61793389442226,11,2020_2022
PORT VUE,2001–2500,81.68197996178937,93.59290290783638,23.779659316197826,3,2020_2022
PORT VUE,2501–3000,55.55555555555556,55.55555555555556,,1,2020_2022
RANKIN,0–1000,50.4040404040404,50.4040404040404,,1,2020_2022
RANKIN,1001–1500,3.881439661256175,3.881439661256175,,1,2020_2022
RANKIN,1501–2000,45.59017300885046,28.40562003665241,35.570394129239325,3,2020_2022
RANKIN,2001–2500,7.657657657657658,7.657657657657658,,1,2020_2022
RESERVE,0–1000,168.08795482332363,188.0252100840336,52.82188537831653,7,2020_2022
RESERVE,1001–1500,150.9292978111277,152.41302910052912,31.895071641654205,34,2020_2022
RESERVE,1501–2000,122.82740236512366,132.32323232323233,42.26935773238316,17,2020_2022
RESERVE,2001–2500,112.37307637277598,116.86068421004647,57.12404249783087,6,2020_2022
RESERVE,2501–3000,48.518681402326216,48.518681402326216,27.63199937814594,2,2020_2022
RICHLAND,0–1000,223.3598289670991,220.78313253012047,50.70067207005847,17,2020_2022
RICHLAND,1001–1500,176.70556961901173,171.3827177158102,42.09059733868262,68,2020_2022
RICHLAND,1501–2000,162.12325186350174,162.5824242237207,27.36761982336281,80,2020_2022
RICHLAND,2001–2500,171.87875685239885,175.13736263736263,40.47279321829329,63,2020_2022
RICHLAND,2501–3000,172.64189145986887,167.0616113744076,29.624829085484652,39,2020_2022
RICHLAND,3001+,171.82698001323268,167.38056863973344,42.740062988100256,44,2020_2022
ROBINSON,0–1000,198.74852880581398,196.46569646569645,50.62198454788744,27,2020_2022
ROBINSON,1001–1500,168.9425274224992,168.81600695033057,36.890100517247014,118,2020_2022
ROBINSON,1501–2000,153.35794028911437,152.05357142857144,47.79153816360907,76,2020_2022
ROBINSON,2001–2500,164.6982944510783,170.25717995858918,44.06839266834616,62,2020_2022
ROBINSON,2501–3000,173.17340941009007,170.48836455996633,33.20123527973829,32,2020_2022
ROBINSON,3001+,151.46679982389716,146.00409836065575,36.76687151250846,17,2020_2022
ROSS,0–1000,185.45206248907286,185.61504943857884,62.5045947627886,112,2020_2022
ROSS,1001–1500,159.92513266260593,155.0487924007998,43.155970537777534,456,2020_2022
ROSS,1501–2000,162.8401079432052,165.71428571428572,40.765885477788224,249,2020_2022
ROSS,2001–2500,151.70783395531504,154.59110058462815,39.062419296874346,98,2020_2022
ROSS,2501–3000,160.4124786234303,161.16352201257862,31.97112868553611,23,2020_2022
ROSS,3001+,157.00746011596146,154.2064338347099,37.77968572177692,12,2020_2022
ROSSLYN FARMS,0–1000,193.71196754563897,193.71196754563897,,1,2020_2022
ROSSLYN FARMS,1501–2000,159.59664986574433,162.4031007751938,54.28209476061651,4,2020_2022
ROSSLYN FARMS,2001–2500,186.86306899199295,194.71154982299757,66.00065966518629,6,2020_2022
ROSSLYN FARMS,2501–3000,170.57006363509737,176.75817976682964,25.788015374186884,5,2020_2022
SCOTT,0–1000,169.23886780176176,162.4874623871615,49.777611845423344,115,2020_2022
SCOTT,1001–1500,159.65856775286025,163.8065070082614,41.61139325605718,220,2020_2022
SCOTT,1501–2000,146.6399910851631,151.92307692307693,36.590727583827444,99,2020_2022
SCOTT,2001–2500,138.24876304342678,142.3388729786803,32.376750141288134,26,2020_2022
SCOTT,2501–3000,91.50088885512191,96.29112735895663,34.3706309290291,10,2020_2022
SCOTT,3001+,154.06233718121845,155.57476231633535,41.458079547972694,3,2020_2022
SEWICKLEY,0–1000,178.47878716130066,159.9134539732494,47.30465437676212,20,2020_2022
SEWICKLEY,1001–1500,204.6416186748294,198.20477860018178,84.33442058315492,26,2020_2022
SEWICKLEY,1501–2000,230.61559721770652,232.36054263892993,84.87294117208013,22,2020_2022
SEWICKLEY,2001–2500,271.17410663141175,262.8351788052703,109.18388345664474,14,2020_2022
SEWICKLEY,2501–3000,239.39011778323047,244.94556765163296,74.4328300118994,11,2020_2022
SEWICKLEY,3001+,243.0876630143177,236.59660710139656,62.101066187200956,24,2020_2022
SEWICKLEY HEIGHTS,2001–2500,185.45279383429673,185.45279383429673,,1,2020_2022
SEWICKLEY HEIGHTS,2501–3000,261.9429241594996,261.9429241594996,,1,2020_2022
SEWICKLEY HEIGHTS,3001+,293.1462790178899,276.77579821943544,81.2089194691051,10,2020_2022
SEWICKLEY HILLS,1001–1500,164.16510318949344,164.16510318949344,,1,2020_2022
SEWICKLEY HILLS,1501–2000,99.86772486772487,99.86772486772487,,1,2020_2022
SEWICKLEY HILLS,2001–2500,202.57387988560535,202.57387988560535,,1,2020_2022
SEWICKLEY HILLS,2501–3000,243.34985304110077,234.19429452582884,46.23826497957617,5,2020_2022
SEWICKLEY HILLS,3001+,181.33968693021143,181.93493150684932,32.25044849536014,15,2020_2022
SHALER,0–1000,198.00493933969307,196.5738138138138,43.694373128090916,78,2020_2022
SHALER,1001–1500,175.70230090568757,179.6622581951296,41.94943636598025,302,2020_2022
SHALER,1501–2000,154.7895227928403,160.05291005291005,35.521102667523195,209,2020_2022
SHALER,2001–2500,148.42271663010047,149.80062029242356,31.896328823272622,71,2020_2022
SHALER,2501–3000,131.83400882094358,131.06913665806292,32.74493840809202,16,2020_2022
SHALER,3001+,91.3944453831615,94.74458024091035,31.800742922600755,6,2020_2022
SHARPSBURG,0–1000,103.8410848172446,103.8410848172446,84.16152905529552,2,2020_2022
SHARPSBURG,1001–1500,72.47256407521814,79.1070373903957,24.96748720696547,12,2020_2022
SHARPSBURG,1501–2000,80.84621231723928,74.07407407407408,22.894585307096673,11,2020_2022
SHARPSBURG,2001–2500,71.75964365963833,76.73834507761438,18.745601729263274,4,2020_2022
SHARPSBURG,3001+,59.1016548463357,59.1016548463357,,1,2020_2022
SOUTH FAYETTE,0–1000,128.16851813405225,115.99003734262553,43.62267855422079,62,2020_2022
SOUTH FAYETTE,1001–1500,151.51938519870998,145.44025157232704,41.17097512545861,115,2020_2022
SOUTH FAYETTE,1501–2000,162.5562684518679,170.66311196783153,36.65958876073086,132,2020_2022
SOUTH FAYETTE,2001–2500,163.7972388717774,165.182706207207,35.37232133877702,118,2020_2022
SOUTH FAYETTE,2501–3000,165.24296674989802,159.4952622330759,34.304093381077216,94,2020_2022
SOUTH FAYETTE,3001+,156.56156212647505,156.19214876033058,30.673818477147098,65,2020_2022
SOUTH PARK,0–1000,175.39437762062178,180.21893853695326,43.863669278892736,34,2020_2022
SOUTH PARK,1001–1500,156.96529256116455,159.1252011802575,40.0915966128331,148,2020_2022
SOUTH PARK,1501–2000,147.3801477136989,150.8699633699634,35.31567408803152,108,2020_2022
SOUTH PARK,2001–2500,153.7660897612468,146.92813246177997,29.380258613027845,36,2020_2022
SOUTH PARK,2501–3000,150.5325821816102,147.52380595837533,44.28080247033112,14,2020_2022
SOUTH PARK,3001+,139.37256637561723,144.02394390147128,31.922654816784753,6,2020_2022
SOUTH VERSAILLES,0–1000,84.50704225352112,84.50704225352112,,1,2020_2022
SPRINGDALE BORO,0–1000,136.2706914457168,130.718954248366,36.14249609083391,9,2020_2022
SPRINGDALE BORO,1001–1500,112.96871000154734,110.32308904649332,25.08776020127005,33,2020_2022
SPRINGDALE BORO,1501–2000,96.28221915463907,93.52739060923125,26.40118152427556,14,2020_2022
SPRINGDALE BORO,2001–2500,66.09006134319542,75.50180100806915,33.453655266988065,4,2020_2022
SPRINGDALE BORO,2501–3000,62.28178035570933,62.28178035570933,26.239575525306915,2,2020_2022
SPRINGDALE TWP,0–1000,139.74216952546217,140.14423076923077,41.585588995617194,7,2020_2022
SPRINGDALE TWP,1001–1500,130.05928676252523,126.83823529411764,42.59635927472353,29,2020_2022
SPRINGDALE TWP,1501–2000,104.46811797949265,100.12919896640828,32.71986045101906,3,2020_2022
SPRINGDALE TWP,2001–2500,131.57894736842104,131.57894736842104,,1,2020_2022
STOWE,0–1000,107.97558825364877,93.87755102040816,46.81563276264519,23,2020_2022
STOWE,1001–1500,78.53465221913932,72.35232990592868,37.96353387168515,56,2020_2022
STOWE,1501–2000,68.4411948200501,64.70588235294117,27.674432684613553,25,2020_2022
STOWE,2001–2500,57.459554009320364,53.69127516778523,30.726675408808802,9,2020_2022
STOWE,2501–3000,45.1307436963524,21.28468263017864,42.975949406822096,3,2020_2022
STOWE,3001+,38.07493146512336,38.07493146512336,,1,2020_2022
SWISSVALE,0–1000,120.5480438154041,123.35089773614365,57.51114957086084,26,2020_2022
SWISSVALE,1001–1500,114.1725000796614,111.46205678129752,56.09073953426865,86,2020_2022
SWISSVALE,1501–2000,141.51868168677976,130.20833333333334,75.06491486623949,51,2020_2022
SWISSVALE,2001–2500,120.31542623751346,96.15384615384616,76.49973246956361,19,2020_2022
SWISSVALE,2501–3000,94.47999210717447,104.18973924015225,33.805530763359656,4,2020_2022
TARENTUM,0–1000,74.59855547506253,64.62812711291413,33.96545970510275,8,2020_2022
TARENTUM,1001–1500,63.45247819257745,59.971675191815855,26.455742587905384,22,2020_2022
TARENTUM,1501–2000,56.768269611353105,57.5187617260788,18.098137589756636,24,2020_2022
TARENTUM,2001–2500,41.75400399403512,35.02912867274569,26.182946978958523,10,2020_2022
TARENTUM,2501–3000,46.385744700704834,47.48692435259599,19.883782957146316,6,2020_2022
TARENTUM,3001+,75.92380743433836,75.92380743433836,5.976034085969797,2,2020_2022
THORNBURG,1501–2000,266.86640522054455,223.39027595269383,105.82039616657843,3,2020_2022
THORNBURG,2001–2500,157.768205155102,164.58433811263382,91.63667433032482,6,2020_2022
THORNBURG,2501–3000,216.2058561677713,216.2058561677713,37.91777633477176,2,2020_2022
THORNBURG,3001+,156.82337032018364,151.99493350221658,55.44774557893237,3,2020_2022
TRAFFORD,1501–2000,68.53159453476243,68.53159453476243,7.990351391792083,2,2020_2022
TURTLE CREEK,0–1000,104.48374791047205,98.68893678160919,37.93596802097299,6,2020_2022
TURTLE CREEK,1001–1500,58.54407049431154,60.58158319870759,29.915235875945754,37,2020_2022
TURTLE CREEK,1501–2000,45.7029802618927,41.84113300492611,20.258010485698502,18,2020_2022
TURTLE CREEK,2001–2500,29.015523096746627,26.735028557129212,11.96794284715724,8,2020_2022
TURTLE CREEK,2501–3000,38.99589760444379,43.608124253285546,12.26860294724015,3,2020_2022
TURTLE CREEK,3001+,30.393851088822625,30.393851088822625,25.040969169526992,2,2020_2022
UPPER ST. CLAIR,0–1000,243.81805192289062,240.0,19.19943052573677,3,2020_2022
UPPER ST. CLAIR,1001–1500,207.20573155874033,204.80225988700565,43.33392854260911,69,2020_2022
UPPER ST. CLAIR,1501–2000,175.2355657404021,173.75204568504518,39.05863004237778,172,2020_2022
UPPER ST. CLAIR,2001–2500,172.25533339293563,171.86067827681026,31.69800660499857,191,2020_2022
UPPER ST. CLAIR,2501–3000,174.23701982698168,167.7170728837213,38.44427709411313,92,2020_2022
UPPER ST. CLAIR,3001+,178.48038015805952,175.140580649982,47.10793090165245,132,2020_2022
VERONA,0–1000,145.61170212765956,145.61170212765956,29.149348692530552,2,2020_2022
VERONA,1001–1500,92.92883180697268,102.35191637630662,34.3111698720458,9,2020_2022
VERONA,1501–2000,153.70227523580172,177.87038430664256,71.76656127626971,4,2020_2022
VERONA,2001–2500,91.54493359953011,98.78214815237226,33.292757459452,4,2020_2022
VERONA,2501–3000,30.303030303030305,30.303030303030305,,1,2020_2022
VERSAILLES,0–1000,83.96969273371143,78.125,36.49687346793979,3,2020_2022
VERSAILLES,1001–1500,88.05667072653483,84.50186428038776,32.22735882666227,18,2020_2022
VERSAILLES,1501–2000,75.53326144779086,79.36028968014485,15.187508221928084,3,2020_2022
VERSAILLES,2001–2500,56.48033516547218,37.46253746253746,35.07683949267284,3,2020_2022
WALL,0–1000,43.712922075025645,43.712922075025645,35.136132487703016,2,2020_2022
WALL,1001–1500,34.13841121904635,22.08779606408917,30.47219512100516,6,2020_2022
WALL,1501–2000,19.41234240818564,19.41234240818564,6.542320415189806,2,2020_2022
WALL,2001–2500,45.59373921738457,45.59373921738457,4.286502807909029,2,2020_2022
WEST DEER,0–1000,168.62999571115435,190.43611111111113,77.07884121201967,28,2020_2022
WEST DEER,1001–1500,165.88610202543796,176.84537684537685,55.2105126074152,78,2020_2022
WEST DEER,1501–2000,168.78215212823363,170.23959646910467,36.705997721617805,79,2020_2022
WEST DEER,2001–2500,150.5585070571544,158.51657367902857,35.84837392463778,32,2020_2022
WEST DEER,2501–3000,95.62915410356084,89.74358974358974,37.79019983765224,7,2020_2022
WEST DEER,3001+,166.70843343973908,169.65144230769232,25.40910366002934,6,2020_2022
WEST ELIZABETH,0–1000,251.4792899408284,251.4792899408284,,1,2020_2022
WEST ELIZABETH,1001–1500,62.91120092920364,63.89643719806762,32.80570415977324,4,2020_2022
WEST ELIZABETH,1501–2000,92.07217261904762,92.07217261904762,20.860702287237082,2,2020_2022
WEST HOMESTEAD,0–1000,156.37312108278235,158.99122807017545,43.06245637490509,17,2020_2022
WEST HOMESTEAD,1001–1500,120.13035258993618,136.36363636363637,48.67092676738086,15,2020_2022
WEST HOMESTEAD,1501–2000,114.20129259476327,145.71611253196932,71.202629246157,5,2020_2022
WEST HOMESTEAD,2001–2500,130.29170862791625,130.29170862791625,34.46617292188601,2,2020_2022
WEST MIFFLIN,0–1000,137.8535883528818,144.86138499014035,48.35670748408851,110,2020_2022
WEST MIFFLIN,1001–1500,110.5636725236918,110.15680417528125,35.99636464377658,222,2020_2022
WEST MIFFLIN,1501–2000,106.16429083200448,108.07075732448868,34.286073767886634,81,2020_2022
WEST MIFFLIN,2001–2500,113.22934410528038,118.96929824561403,30.254466727686186,30,2020_2022
WEST MIFFLIN,2501–3000,92.4031160141386,96.15098251383502,27.547201906787286,6,2020_2022
WEST MIFFLIN,3001+,85.54612647139338,85.54612647139338,,1,2020_2022
WEST VIEW,0–1000,152.58732579779323,164.35185185185185,55.79651691974587,23,2020_2022
WEST VIEW,1001–1500,138.50705649478883,137.38011695906434,38.10372886447014,74,2020_2022
WEST VIEW,1501–2000,122.27517102166723,122.79151943462898,33.8587552545815,55,2020_2022
WEST VIEW,2001–2500,127.92933650224224,131.11888111888112,32.39345255829418,15,2020_2022
WEST VIEW,2501–3000,90.59943534534077,90.59943534534077,36.1863521821056,2,2020_2022
WEST VIEW,3001+,156.51174492449243,156.51174492449243,128.7118296306427,2,2020_2022
WHITAKER,0–1000,126.40045361757807,101.90582959641256,43.85399651019762,5,2020_2022
WHITAKER,1001–1500,77.69901265178122,65.77086280056577,27.879467382128666,9,2020_2022
WHITAKER,1501–2000,46.70517723165037,46.94206008583691,10.916844243134667,3,2020_2022
WHITAKER,2001–2500,106.77272727272728,106.77272727272728,,1,2020_2022
WHITE OAK,0–1000,126.93603064455289,143.33462250128918,46.29574554075472,22,2020_2022
WHITE OAK,1001–1500,116.07398411443648,120.66150355169691,31.522238370268912,90,2020_2022
WHITE OAK,1501–2000,100.05473850779018,98.30611010284332,27.80941098819873,39,2020_2022
WHITE OAK,2001–2500,100.22281886769285,107.67975478894296,32.804994475545335,20,2020_2022
WHITE OAK,2501–3000,86.9407903064752,95.2195880295375,28.780382873462028,5,2020_2022
WHITE OAK,3001+,95.09025729578931,95.09025729578931,40.895774134173074,2,2020_2022
WHITEHALL,0–1000,174.60728408468793,173.1374606505771,37.79263218492116,63,2020_2022
WHITEHALL,1001–1500,166.26253056637952,165.67516247748807,35.2871299759596,206,2020_2022
WHITEHALL,1501–2000,143.09577855433378,143.75,36.85520404862197,101,2020_2022
WHITEHALL,2001–2500,144.5125444914594,148.44531868779586,29.981573714775,28,2020_2022
WHITEHALL,2501–3000,147.8000535619142,152.60609567901236,38.3756969393801,9,2020_2022
WHITEHALL,3001+,126.84640214998316,126.84640214998316,33.23394158041604,2,2020_2022
WILKINS,0–1000,127.75778916891969,130.15873015873015,47.53457820795609,29,2020_2022
WILKINS,1001–1500,112.70156720559261,111.36167095053929,35.69173207230135,92,2020_2022
WILKINS,1501–2000,118.88159475751968,121.20458117053192,38.81147323532939,36,2020_2022
WILKINS,2001–2500,124.06438252536091,134.5527191675288,45.47468064127082,14,2020_2022
WILKINS,2501–3000,116.78613314942824,120.81339138987849,25.335200823231446,8,2020_2022
WILKINS,3001+,93.8375350140056,93.8375350140056,,1,2020_2022
WILKINSBURG,0–1000,88.92998592577297,84.38928571428572,46.7811918005593,13,2020_2022
WILKINSBURG,1001–1500,89.50255821187666,83.91608391608392,55.19510786047953,105,2020_2022
WILKINSBURG,1501–2000,107.89303537929919,89.52868195760655,71.43099134465947,42,2020_2022
WILKINSBURG,2001–2500,100.57447728248114,109.21052631578948,84.13834558776105,17,2020_2022
WILKINSBURG,2501–3000,71.17434783658926,46.16045422395982,61.56978712778715,12,2020_2022
WILKINSBURG,3001+,53.886349293656494,42.80884077204311,35.82934473860011,4,2020_2022
WILMERDING,0–1000,39.959954233409604,39.959954233409604,36.52845671690231,2,2020_2022
WILMERDING,1001–1500,46.49444543214222,40.872678018575854,26.082029616317804,14,2020_2022
WILMERDING,1501–2000,29.288424173786563,23.56219512195122,14.411015077630884,7,2020_2022
WILMERDING,2001–2500,17.256666510197682,17.256666510197682,11.559801989252847,2,2020_2022
WILMERDING,2501–3000,15.030978934324658,15.030978934324658,2.4008334330249546,2,2020_2022
WILMERDING,3001+,26.167471819645733,26.167471819645733,,1,2020_2022
10TH WARD -  MCKEESPORT,0–1000,43.7636761487965,43.7636761487965,,1,2023_2025
10TH WARD -  MCKEESPORT,1001–1500,46.638347008610744,42.94456181248634,15.383278437620739,6,2023_2025
10TH WARD -  MCKEESPORT,1501–2000,19.977576290129637,19.977576290129637,5.64684382176563,2,2023_2025
10TH WARD -  MCKEESPORT,2001–2500,15.444905486399264,15.444905486399264,,1,2023_2025
10TH WARD - PITTSBURGH,0–1000,237.95955218918868,199.4131455399061,139.3324544951029,41,2023_2025
10TH WARD - PITTSBURGH,1001–1500,217.17362148917624,220.3065134099617,65.99075841573485,131,2023_2025
10TH WARD - PITTSBURGH,1501–2000,209.98369959234628,208.864118895966,72.25675506912637,79,2023_2025
10TH WARD - PITTSBURGH,2001–2500,204.1819175762163,185.95330968197368,76.02860936801393,32,2023_2025
